epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
117,1075.67,1.16022,1.53054,1.18312,0.00683,0.76737,0.63976,0.63816,0.61737,0.38996,0.649,0.64737,0.6304,0.35237,1.36499,1.71689,1.66548,0.00717,0,0.0012344,0.0012344,0.0012344
118,1085.18,1.25993,1.59711,1.08569,0.00547,0.74728,0.63307,0.61184,0.61187,0.3999,0.6307,0.61711,0.6239,0.34283,1.30743,1.70918,1.77563,0.00667,0,0.0012278,0.0012278,0.0012278
119,1094.45,1.20441,1.54199,1.14029,0.00605,0.69617,0.64664,0.62632,0.62979,0.40512,0.63441,0.61447,0.62261,0.32206,1.36219,1.7276,1.58304,0.00727,0,0.0012212,0.0012212,0.0012212
120,1103.61,1.19343,1.64501,1.17416,0.00666,0.73141,0.64735,0.66053,0.63869,0.40661,0.63483,0.66108,0.62977,0.32648,1.39595,1.76154,1.45161,0.00757,0,0.0012146,0.0012146,0.0012146
121,1112.49,1.17376,1.56213,1.09234,0.0057,0.65023,0.64735,0.66053,0.63869,0.40661,0.63483,0.66108,0.62977,0.32648,1.39595,1.76154,1.45161,0.00757,0,0.001208,0.001208,0.001208
122,1121.17,1.12382,1.53719,1.23762,0.0085,0.69343,0.62681,0.675,0.62963,0.39494,0.6454,0.66579,0.63639,0.33902,1.43782,1.75685,1.46763,0.00798,0,0.0012014,0.0012014,0.0012014
123,1130.3,1.22272,1.56858,1.13177,0.00799,0.85436,0.64479,0.65395,0.62982,0.38589,0.67319,0.64474,0.6454,0.34796,1.43087,1.74717,1.49714,0.00789,0,0.0011948,0.0011948,0.0011948
124,1139.67,1.25381,1.61633,1.09376,0.00587,0.71888,0.65327,0.64605,0.62926,0.39675,0.65819,0.65622,0.64836,0.34547,1.41463,1.72757,1.53305,0.00779,0,0.0011882,0.0011882,0.0011882
125,1148.6,1.15624,1.59235,1.0913,0.00594,0.7238,0.67756,0.65526,0.64357,0.41372,0.65154,0.66711,0.64415,0.3346,1.40242,1.71277,1.40933,0.0076,0,0.0011816,0.0011816,0.0011816
126,1157.69,1.21564,1.58545,1.13966,0.00758,0.7383,0.65242,0.69211,0.63405,0.40499,0.64994,0.68947,0.63377,0.32352,1.37101,1.72836,1.39344,0.00738,0,0.001175,0.001175,0.001175
127,1166.67,1.2127,1.55961,1.02093,0.00654,0.69353,0.66218,0.67105,0.65644,0.41928,0.66478,0.67368,0.65856,0.35249,1.37052,1.69049,1.3842,0.00739,0,0.0011684,0.0011684,0.0011684
128,1175.46,1.13484,1.57582,1.05372,0.00574,0.75689,0.68988,0.63158,0.65294,0.40041,0.68417,0.62895,0.64886,0.35428,1.41061,1.70137,1.47025,0.00767,0,0.0011618,0.0011618,0.0011618
129,1184.74,1.19767,1.59392,0.98301,0.00524,0.70093,0.64174,0.60526,0.62195,0.38271,0.63513,0.59868,0.6165,0.3341,1.43647,1.74034,1.5949,0.00794,0,0.0011552,0.0011552,0.0011552
130,1193.67,1.16527,1.59165,1.09233,0.00566,0.64441,0.64046,0.62581,0.62824,0.39448,0.64026,0.62527,0.63165,0.32888,1.41026,1.71597,1.52584,0.00801,0,0.0011486,0.0011486,0.0011486
131,1202.9,1.19165,1.5669,1.07939,0.00555,0.72961,0.64419,0.65526,0.63678,0.4046,0.63285,0.66579,0.63695,0.32886,1.38179,1.70933,1.47846,0.0078,0,0.001142,0.001142,0.001142
132,1211.98,1.13864,1.54455,1.05554,0.00569,0.64885,0.65301,0.64342,0.62771,0.39545,0.65702,0.64737,0.63856,0.34034,1.39812,1.69838,1.4893,0.00774,0,0.0011354,0.0011354,0.0011354
133,1220.74,1.15614,1.53942,1.03804,0.00753,0.64223,0.65376,0.65263,0.63383,0.38027,0.65639,0.65526,0.63959,0.34428,1.448,1.72083,1.59086,0.00791,0,0.0011288,0.0011288,0.0011288
134,1229.83,1.21885,1.58388,1.05641,0.00685,0.66742,0.68028,0.57895,0.61241,0.3762,0.6606,0.58816,0.61338,0.33523,1.39457,1.73936,1.74553,0.00732,0,0.0011222,0.0011222,0.0011222
135,1238.87,1.15776,1.5768,0.9813,0.00591,0.70493,0.65374,0.61579,0.61368,0.38764,0.65468,0.61974,0.61664,0.32621,1.37373,1.73163,1.69827,0.00733,0,0.0011156,0.0011156,0.0011156
136,1247.59,1.16405,1.55338,1.09133,0.00715,0.74933,0.666,0.64079,0.63476,0.39263,0.66831,0.63626,0.63244,0.3203,1.40108,1.75451,1.57296,0.00727,0,0.001109,0.001109,0.001109
137,1256.48,1.21003,1.57693,1.00581,0.00542,0.65482,0.666,0.64079,0.63476,0.39263,0.66831,0.63626,0.63244,0.3203,1.40108,1.75451,1.57296,0.00727,0,0.0011024,0.0011024,0.0011024
138,1265.33,1.13407,1.51215,0.97673,0.0058,0.71589,0.64765,0.65541,0.64072,0.39977,0.65506,0.65718,0.64555,0.33069,1.38913,1.72167,1.5679,0.00734,0,0.0010958,0.0010958,0.0010958
139,1274.28,1.2235,1.6372,1.07524,0.00782,0.71521,0.66935,0.62895,0.64986,0.40288,0.68371,0.63144,0.66059,0.35543,1.37181,1.70049,1.59994,0.00724,0,0.0010892,0.0010892,0.0010892
140,1283.14,1.13111,1.5241,0.95055,0.00538,0.65692,0.67791,0.63026,0.65317,0.3988,0.67495,0.62295,0.65178,0.35975,1.36973,1.70007,1.60448,0.00685,0,0.0010826,0.0010826,0.0010826
141,1291.93,1.17926,1.55971,0.9982,0.00668,0.64453,0.68397,0.61795,0.65411,0.40846,0.68113,0.61834,0.65346,0.36107,1.33279,1.68397,1.56507,0.00664,0,0.001076,0.001076,0.001076
142,1300.89,1.14201,1.55907,1.00238,0.00575,0.71543,0.67181,0.62368,0.64722,0.41785,0.66534,0.62368,0.64557,0.35017,1.34028,1.68859,1.46571,0.00694,0,0.0010694,0.0010694,0.0010694
143,1309.99,1.12994,1.56354,0.95017,0.00518,0.71845,0.66739,0.62632,0.63672,0.4136,0.66291,0.62763,0.63657,0.3354,1.32805,1.70082,1.53762,0.00652,0,0.0010628,0.0010628,0.0010628
144,1319.2,1.18564,1.55915,1.00009,0.00661,0.71268,0.65369,0.60526,0.63124,0.39845,0.65016,0.60526,0.63802,0.33503,1.34033,1.70848,1.64953,0.00671,0,0.0010562,0.0010562,0.0010562
145,1328.25,1.17262,1.54741,0.96857,0.00585,0.69475,0.68111,0.62237,0.65441,0.4107,0.68131,0.625,0.65498,0.34549,1.3167,1.692,1.58398,0.0065,0,0.0010496,0.0010496,0.0010496
146,1337.47,1.19381,1.74715,1.00582,0.00582,0.76186,0.6598,0.65075,0.66055,0.41663,0.66312,0.66306,0.66537,0.35027,1.34709,1.70871,1.53124,0.00695,0,0.001043,0.001043,0.001043
147,1346.5,1.13493,1.52382,0.96102,0.00555,0.6708,0.66399,0.66316,0.66709,0.41965,0.66722,0.66746,0.67359,0.35111,1.35892,1.71735,1.50775,0.00702,0,0.0010364,0.0010364,0.0010364
148,1355.91,1.11133,1.51997,0.96603,0.0052,0.6111,0.68057,0.66184,0.66835,0.42051,0.67475,0.66603,0.67316,0.35617,1.37639,1.71238,1.49856,0.00738,0,0.0010298,0.0010298,0.0010298
149,1365.34,1.15809,1.47256,0.94582,0.00618,0.60977,0.69638,0.62105,0.65642,0.41196,0.65635,0.67098,0.66949,0.35404,1.40383,1.7463,1.48252,0.00742,0,0.0010232,0.0010232,0.0010232
150,1374.58,1.11793,1.50836,0.91313,0.00557,0.67113,0.65439,0.65025,0.65415,0.41019,0.65328,0.65947,0.66151,0.35206,1.4084,1.7454,1.48431,0.00753,0,0.0010166,0.0010166,0.0010166
151,1383.84,1.12276,1.52585,0.88436,0.0051,0.67676,0.67403,0.64079,0.64987,0.40608,0.66597,0.66053,0.65504,0.35044,1.39994,1.70709,1.48827,0.00769,0,0.00101,0.00101,0.00101
152,1393.04,1.16988,1.58035,0.97396,0.00611,0.72186,0.6595,0.64079,0.65035,0.40633,0.68529,0.60454,0.64548,0.34286,1.37692,1.69803,1.54429,0.00775,0,0.0010034,0.0010034,0.0010034
153,1402.68,1.11557,1.53161,0.90453,0.00463,0.63777,0.6595,0.64079,0.65035,0.40633,0.68529,0.60454,0.64548,0.34286,1.37692,1.69803,1.54429,0.00775,0,0.0009968,0.0009968,0.0009968
154,1411.74,1.09751,1.57045,0.96274,0.00586,0.66718,0.66426,0.59605,0.62812,0.38699,0.6597,0.59433,0.62252,0.32749,1.37415,1.71264,1.65872,0.00764,0,0.0009902,0.0009902,0.0009902
155,1420.6,1.11761,1.52957,1.00831,0.00661,0.67199,0.6721,0.61762,0.64126,0.39353,0.65731,0.63421,0.63551,0.33786,1.37723,1.70605,1.57784,0.00767,0,0.0009836,0.0009836,0.0009836
156,1429.56,1.12315,1.55732,0.96642,0.00558,0.73486,0.65515,0.64743,0.65362,0.39944,0.65781,0.65006,0.65082,0.34779,1.39057,1.72391,1.52638,0.00745,0,0.000977,0.000977,0.000977
157,1438.56,1.18214,1.54467,0.9807,0.00594,0.66231,0.65618,0.66184,0.65829,0.40868,0.65501,0.66184,0.65773,0.35425,1.37994,1.72974,1.52863,0.0074,0,0.0009704,0.0009704,0.0009704
158,1447.65,1.14528,1.49918,0.88518,0.00481,0.6642,0.65794,0.67322,0.64899,0.41221,0.65806,0.68684,0.65875,0.3525,1.37145,1.70427,1.50194,0.00733,0,0.0009638,0.0009638,0.0009638
159,1456.74,1.11211,1.45974,0.92938,0.00645,0.69326,0.68177,0.64605,0.65402,0.41153,0.69799,0.63553,0.65802,0.36155,1.38127,1.70265,1.5234,0.00731,0,0.0009572,0.0009572,0.0009572
160,1465.41,1.08208,1.44702,1.02085,0.00742,0.7429,0.69038,0.63421,0.6537,0.40674,0.69256,0.65,0.66531,0.36885,1.40912,1.70859,1.56546,0.0073,0,0.0009506,0.0009506,0.0009506
161,1474.52,1.0901,1.43605,0.85778,0.00489,0.62212,0.67594,0.63158,0.64581,0.40485,0.69594,0.61842,0.64803,0.35819,1.40085,1.72649,1.65128,0.00699,0,0.000944,0.000944,0.000944
162,1483.7,1.18395,1.5521,0.95462,0.00645,0.62993,0.71183,0.61579,0.64685,0.41366,0.71376,0.61354,0.65112,0.35042,1.35999,1.69116,1.65278,0.00679,0,0.0009374,0.0009374,0.0009374
163,1492.62,1.07582,1.4916,0.922,0.0058,0.71076,0.68619,0.63158,0.65976,0.42155,0.6819,0.62763,0.6552,0.34596,1.33655,1.66486,1.52993,0.0068,0,0.0009308,0.0009308,0.0009308
164,1501.46,1.12529,1.48152,0.94024,0.006,0.65682,0.67209,0.64726,0.65717,0.41654,0.67091,0.65263,0.66242,0.35357,1.34372,1.66173,1.4486,0.00686,0,0.0009242,0.0009242,0.0009242
165,1510.76,1.14047,1.537,0.98499,0.00704,0.647,0.67435,0.65394,0.66466,0.4126,0.67694,0.65526,0.66633,0.36345,1.35055,1.67006,1.45288,0.00682,0,0.0009176,0.0009176,0.0009176
166,1519.82,1.13537,1.52644,0.8846,0.00512,0.68585,0.68309,0.63553,0.66421,0.41431,0.68858,0.64211,0.6685,0.36431,1.3576,1.68903,1.51681,0.00671,0,0.000911,0.000911,0.000911
167,1528.56,1.20437,1.69453,1.01626,0.0072,0.80691,0.68539,0.63924,0.66571,0.41947,0.67527,0.64474,0.66296,0.35151,1.35747,1.71483,1.49948,0.00693,0,0.0009044,0.0009044,0.0009044
168,1537.62,1.15593,1.52749,0.92961,0.00539,0.70904,0.653,0.65921,0.65869,0.41975,0.62837,0.66053,0.65079,0.3428,1.3554,1.74138,1.51417,0.00691,0,0.0008978,0.0008978,0.0008978
169,1546.57,1.15908,1.51463,0.88493,0.00598,0.6561,0.653,0.65921,0.65869,0.41975,0.62837,0.66053,0.65079,0.3428,1.3554,1.74138,1.51417,0.00691,0,0.0008912,0.0008912,0.0008912
170,1555.55,1.09386,1.49069,0.91479,0.00578,0.65561,0.65181,0.63816,0.65007,0.4192,0.65047,0.63684,0.64916,0.34508,1.36793,1.75504,1.47744,0.00721,0,0.0008846,0.0008846,0.0008846
171,1564.34,1.1186,1.44867,1.0106,0.00771,0.73267,0.66439,0.63297,0.65169,0.40634,0.66694,0.62973,0.65141,0.35264,1.40509,1.76772,1.524,0.00778,0,0.000878,0.000878,0.000878
172,1573.51,1.03478,1.4832,0.89432,0.00658,0.69473,0.6542,0.64079,0.65546,0.40146,0.67998,0.61711,0.64925,0.35585,1.42194,1.81581,1.57355,0.00768,0,0.0008714,0.0008714,0.0008714
173,1582.73,1.07763,1.46857,0.89868,0.00524,0.6494,0.69221,0.62632,0.65441,0.40566,0.68639,0.62105,0.65016,0.36056,1.40505,1.80611,1.58662,0.00768,0,0.0008648,0.0008648,0.0008648
174,1591.94,1.13253,1.52658,0.90372,0.00506,0.66836,0.69011,0.62763,0.64786,0.41816,0.68707,0.62368,0.65002,0.3599,1.37467,1.73838,1.56573,0.00761,0,0.0008582,0.0008582,0.0008582
175,1601.12,1.08414,1.42662,0.88814,0.00561,0.63379,0.69437,0.6218,0.6387,0.41545,0.68306,0.63421,0.64648,0.34602,1.34978,1.71413,1.59689,0.00754,0,0.0008516,0.0008516,0.0008516
176,1610.03,1.09011,1.46179,0.84993,0.00544,0.69873,0.68833,0.59079,0.63333,0.40723,0.65867,0.59211,0.62987,0.34698,1.36633,1.71594,1.71765,0.00773,0,0.000845,0.000845,0.000845
177,1618.96,1.05101,1.46151,0.85388,0.00633,0.6849,0.684,0.58026,0.63795,0.40673,0.67654,0.57368,0.63066,0.35396,1.35063,1.72316,1.72428,0.00749,0,0.0008384,0.0008384,0.0008384
178,1628.2,1.15802,1.52088,0.86847,0.00502,0.66599,0.71092,0.59342,0.64924,0.41405,0.69583,0.596,0.64664,0.36443,1.35749,1.71744,1.60687,0.00743,0,0.0008318,0.0008318,0.0008318
179,1637.54,1.09386,1.42495,0.81029,0.00435,0.66004,0.6407,0.65921,0.6465,0.41391,0.70598,0.59474,0.64542,0.35758,1.3626,1.72768,1.50559,0.00749,0,0.0008252,0.0008252,0.0008252
180,1646.5,1.15216,1.4774,0.8165,0.00553,0.644,0.68999,0.57895,0.631,0.40502,0.69313,0.58158,0.63207,0.3447,1.38726,1.73414,1.49898,0.00784,0,0.0008186,0.0008186,0.0008186
181,1655.36,1.06247,1.457,0.84518,0.00552,0.71697,0.65673,0.575,0.62456,0.39372,0.66978,0.57895,0.62709,0.34377,1.42209,1.72654,1.53302,0.00808,0,0.000812,0.000812,0.000812
182,1664.46,1.04885,1.33279,0.81723,0.0046,0.59307,0.65888,0.57763,0.6173,0.37855,0.66666,0.57631,0.61183,0.33578,1.45819,1.74603,1.58253,0.00836,0,0.0008054,0.0008054,0.0008054
183,1673.84,1.12442,1.49075,0.88569,0.00473,0.7131,0.65895,0.59868,0.63369,0.39629,0.65765,0.6,0.62598,0.34534,1.4122,1.74951,1.54552,0.00795,0,0.0007988,0.0007988,0.0007988
184,1682.81,1.10928,1.49428,0.93251,0.00665,0.71198,0.68357,0.61316,0.64627,0.41356,0.68709,0.61053,0.63735,0.34901,1.38549,1.75627,1.4682,0.00774,0,0.0007922,0.0007922,0.0007922
185,1691.92,1.06642,1.44211,0.85155,0.00583,0.69939,0.68357,0.61316,0.64627,0.41356,0.68709,0.61053,0.63735,0.34901,1.38549,1.75627,1.4682,0.00774,0,0.0007856,0.0007856,0.0007856
186,1700.99,1.04266,1.40159,0.77362,0.00615,0.66993,0.6328,0.66579,0.65714,0.42377,0.63047,0.66184,0.65054,0.35739,1.37677,1.7488,1.44019,0.00754,0,0.000779,0.000779,0.000779
187,1710.01,1.04893,1.36993,0.84494,0.00495,0.58978,0.63735,0.67368,0.66009,0.4211,0.63942,0.67105,0.65687,0.36532,1.37463,1.73613,1.51327,0.00744,0,0.0007724,0.0007724,0.0007724
188,1719.5,1.12031,1.48925,0.81148,0.00432,0.69424,0.68005,0.63206,0.65444,0.42029,0.68996,0.625,0.65657,0.36556,1.36551,1.7307,1.6009,0.0072,0,0.0007658,0.0007658,0.0007658
189,1728.68,1.109,1.49707,0.86697,0.00569,0.67905,0.67787,0.63131,0.65325,0.42375,0.67895,0.63721,0.65928,0.36594,1.37789,1.73032,1.57391,0.00728,0,0.0007592,0.0007592,0.0007592
190,1737.59,1.06424,1.43865,0.8876,0.00532,0.71098,0.68306,0.63026,0.65838,0.42008,0.68633,0.625,0.6562,0.35924,1.39112,1.73756,1.53817,0.00758,0,0.0007526,0.0007526,0.0007526
191,1747.03,1.08945,1.45752,0.798,0.00499,0.68356,0.69634,0.63664,0.67169,0.42217,0.69071,0.62895,0.66523,0.36318,1.40446,1.74472,1.51024,0.0079,0,0.000746,0.000746,0.000746
192,1756.15,1.08974,1.45558,0.80307,0.00549,0.65864,0.67974,0.64079,0.66707,0.41885,0.68066,0.63947,0.67153,0.36265,1.39661,1.73999,1.50903,0.00787,0,0.0007394,0.0007394,0.0007394
193,1765.42,1.08525,1.44978,0.86585,0.00577,0.63083,0.69949,0.62105,0.66362,0.42021,0.70053,0.62105,0.67057,0.35699,1.38172,1.73159,1.53209,0.00766,0,0.0007328,0.0007328,0.0007328
194,1774.3,1.04968,1.34193,0.88947,0.00613,0.60122,0.68195,0.62631,0.64471,0.41946,0.68475,0.625,0.65536,0.3517,1.34843,1.72753,1.63503,0.00737,0,0.0007262,0.0007262,0.0007262
195,1783.52,1.10294,1.48052,0.85007,0.00464,0.66646,0.6746,0.63947,0.64103,0.41974,0.67797,0.64342,0.65475,0.35113,1.34067,1.7253,1.66093,0.00739,0,0.0007196,0.0007196,0.0007196
196,1793.45,1.08555,1.43347,0.77085,0.00441,0.62073,0.65592,0.63963,0.64156,0.41394,0.68973,0.62304,0.65243,0.34537,1.35084,1.71537,1.57342,0.00752,0,0.000713,0.000713,0.000713
197,1802.91,1.06308,1.44163,0.77267,0.00446,0.67238,0.69312,0.60921,0.64254,0.40694,0.69312,0.60921,0.64329,0.344,1.37769,1.71969,1.56395,0.00762,0,0.0007064,0.0007064,0.0007064
198,1812.24,1.07655,1.45943,0.80503,0.00465,0.6756,0.64932,0.65132,0.63866,0.40306,0.648,0.65,0.63891,0.34396,1.40882,1.72688,1.55365,0.00789,0,0.0006998,0.0006998,0.0006998
199,1821.39,1.01657,1.46764,0.75034,0.00472,0.69625,0.64051,0.66316,0.63658,0.40074,0.63746,0.66447,0.63557,0.34136,1.39816,1.74363,1.56554,0.00775,0,0.0006932,0.0006932,0.0006932
200,1831.29,1.08843,1.4538,0.79282,0.00422,0.6734,0.64283,0.66053,0.63484,0.40633,0.64876,0.65862,0.63179,0.33509,1.37419,1.73876,1.59851,0.00755,0,0.0006866,0.0006866,0.0006866
201,1840.43,1.06022,1.44453,0.82464,0.00578,0.60886,0.64283,0.66053,0.63484,0.40633,0.64876,0.65862,0.63179,0.33509,1.37419,1.73876,1.59851,0.00755,0,0.00068,0.00068,0.00068
202,1849.59,0.99031,1.37626,0.78277,0.00497,0.60398,0.6623,0.65921,0.64036,0.41041,0.65833,0.65526,0.63582,0.33178,1.37199,1.74331,1.58941,0.00751,0,0.0006734,0.0006734,0.0006734
203,1858.89,1.0331,1.43954,0.74443,0.00411,0.61524,0.67361,0.66259,0.64682,0.41279,0.66943,0.65921,0.63887,0.33728,1.37472,1.74988,1.55743,0.00752,0,0.0006668,0.0006668,0.0006668
204,1868.19,1.04695,1.4536,0.86124,0.00563,0.72742,0.66419,0.67144,0.65236,0.41292,0.6593,0.66974,0.6436,0.35072,1.37243,1.72981,1.56823,0.00738,0,0.0006602,0.0006602,0.0006602
205,1877.14,1.05154,1.42792,0.81046,0.00536,0.59339,0.65533,0.66447,0.65367,0.40472,0.65488,0.66316,0.64633,0.36081,1.37296,1.71522,1.55974,0.00727,0,0.0006536,0.0006536,0.0006536
206,1886.38,1.06713,1.42864,0.78866,0.00468,0.61501,0.66883,0.64042,0.65125,0.40256,0.66281,0.64404,0.64562,0.36008,1.37313,1.7009,1.556,0.00714,0,0.000647,0.000647,0.000647
207,1895.3,1.00237,1.42662,0.75075,0.00491,0.67665,0.64895,0.65431,0.64793,0.40069,0.64642,0.65671,0.64097,0.35181,1.36204,1.68861,1.56178,0.00708,0,0.0006404,0.0006404,0.0006404
208,1904.09,1.00874,1.36313,0.84967,0.00621,0.70722,0.67189,0.61163,0.64442,0.40084,0.65889,0.60999,0.63054,0.33595,1.37506,1.70357,1.62792,0.00724,0,0.0006338,0.0006338,0.0006338
209,1912.92,1.08482,1.51019,0.87064,0.0058,0.70013,0.6713,0.62368,0.63657,0.39492,0.678,0.60526,0.62839,0.33417,1.40691,1.71085,1.65043,0.0075,0,0.0006272,0.0006272,0.0006272
210,1922.14,1.00208,1.34096,0.69424,0.00533,0.65696,0.67897,0.61447,0.63661,0.39468,0.68333,0.61842,0.62984,0.33822,1.4006,1.71132,1.74918,0.00737,0,0.0006206,0.0006206,0.0006206
211,1931.06,1.03296,1.41814,0.77855,0.00463,0.65691,0.66346,0.63289,0.65082,0.40445,0.66181,0.62105,0.63895,0.34764,1.39611,1.70892,1.66693,0.00714,0,0.000614,0.000614,0.000614
212,1940.08,1.07627,1.43568,0.88098,0.00645,0.67125,0.6802,0.60729,0.65598,0.40533,0.63776,0.65395,0.65118,0.35101,1.42232,1.72646,1.61443,0.00729,0,0.0006074,0.0006074,0.0006074
213,1948.9,0.97896,1.37537,0.7432,0.00479,0.6613,0.69563,0.64211,0.66673,0.40935,0.70267,0.63026,0.65997,0.35562,1.42004,1.72591,1.59936,0.0073,0,0.0006008,0.0006008,0.0006008
214,1958.07,1.04471,1.4338,0.77439,0.00376,0.68954,0.68213,0.64737,0.66468,0.4154,0.68213,0.64737,0.66118,0.35579,1.4334,1.72516,1.55344,0.00755,0,0.0005942,0.0005942,0.0005942
215,1967.22,0.99445,1.34742,0.75294,0.00526,0.61065,0.66324,0.66053,0.65627,0.41234,0.68575,0.63553,0.65544,0.35338,1.39946,1.74328,1.61836,0.0073,0,0.0005876,0.0005876,0.0005876
216,1976.06,0.98419,1.36678,0.77385,0.00517,0.62493,0.69922,0.62399,0.65248,0.41674,0.70754,0.61756,0.64781,0.34725,1.3968,1.74933,1.68949,0.00734,0,0.000581,0.000581,0.000581
217,1985.08,1.08224,1.4358,0.7677,0.00431,0.6226,0.69922,0.62399,0.65248,0.41674,0.70754,0.61756,0.64781,0.34725,1.3968,1.74933,1.68949,0.00734,0,0.0005744,0.0005744,0.0005744
218,1994.02,1.00329,1.44634,0.78266,0.00521,0.61311,0.64872,0.66095,0.65177,0.41738,0.68623,0.625,0.64703,0.34659,1.39028,1.7443,1.6882,0.0073,0,0.0005678,0.0005678,0.0005678
219,2003.01,1.04613,1.43101,0.73976,0.004,0.61803,0.67084,0.63553,0.64972,0.4183,0.6749,0.63816,0.64891,0.34885,1.39387,1.75041,1.69879,0.00729,0,0.0005612,0.0005612,0.0005612
220,2011.9,1.04334,1.46368,0.80593,0.00659,0.6876,0.65588,0.64451,0.64829,0.41137,0.72224,0.60132,0.64615,0.35522,1.42102,1.74767,1.65425,0.00739,0,0.0005546,0.0005546,0.0005546
221,2020.86,1.05718,1.44059,0.79513,0.00499,0.61681,0.68942,0.61628,0.64606,0.40268,0.69171,0.61701,0.64763,0.35428,1.45365,1.74642,1.66755,0.00772,0,0.000548,0.000548,0.000548
222,2030.1,0.99353,1.37996,0.72379,0.00399,0.6149,0.69135,0.61316,0.64828,0.40553,0.69065,0.61316,0.64691,0.35876,1.43874,1.74999,1.65115,0.00779,0,0.0005414,0.0005414,0.0005414
223,2039.24,1.02294,1.39372,0.72659,0.00451,0.61039,0.69119,0.61256,0.6413,0.40511,0.68304,0.61579,0.64299,0.35783,1.4126,1.75791,1.67039,0.0073,0,0.0005348,0.0005348,0.0005348
224,2048.73,1.01177,1.3508,0.71924,0.00431,0.6374,0.71381,0.60387,0.63859,0.40854,0.7098,0.60263,0.63677,0.35572,1.39266,1.74977,1.71793,0.00721,0,0.0005282,0.0005282,0.0005282
225,2058.15,1.02428,1.37815,0.77785,0.00454,0.59075,0.67815,0.62237,0.63899,0.41083,0.70576,0.58816,0.63577,0.35263,1.38248,1.75571,1.68694,0.00723,0,0.0005216,0.0005216,0.0005216
226,2067.28,1.02862,1.4456,0.74727,0.0038,0.66842,0.68359,0.62823,0.64747,0.41675,0.67473,0.63026,0.64454,0.35271,1.38124,1.75975,1.67053,0.00727,0,0.000515,0.000515,0.000515
227,2076.12,0.94871,1.34697,0.69333,0.00471,0.65898,0.67139,0.63289,0.64503,0.41594,0.6565,0.63876,0.63712,0.34967,1.35603,1.76332,1.72523,0.00712,0,0.0005084,0.0005084,0.0005084
228,2085.69,1.08534,1.44642,0.78772,0.00417,0.72556,0.69767,0.60729,0.63897,0.41238,0.69622,0.61218,0.63205,0.35088,1.35842,1.75372,1.77698,0.007,0,0.0005018,0.0005018,0.0005018
229,2094.83,1.01501,1.38893,0.75669,0.00558,0.67813,0.69436,0.61842,0.64692,0.41695,0.68589,0.62635,0.64272,0.35703,1.37403,1.74637,1.6994,0.00701,0,0.0004952,0.0004952,0.0004952
230,2103.7,1.01502,1.4123,0.77101,0.00482,0.64183,0.67339,0.63816,0.65107,0.4182,0.67235,0.64605,0.65015,0.36074,1.3804,1.74091,1.68803,0.00707,0,0.0004886,0.0004886,0.0004886
231,2112.81,1.02936,1.31813,0.73691,0.00576,0.59988,0.70078,0.61939,0.6473,0.41484,0.70582,0.61447,0.64545,0.35632,1.40342,1.74301,1.70214,0.00717,0,0.000482,0.000482,0.000482
232,2121.63,0.95856,1.32424,0.69851,0.00494,0.63011,0.69494,0.625,0.64783,0.41676,0.68643,0.61711,0.64385,0.35829,1.39633,1.73016,1.6914,0.00709,0,0.0004754,0.0004754,0.0004754
233,2130.99,1.04848,1.44158,0.74964,0.00345,0.66152,0.69494,0.625,0.64783,0.41676,0.68643,0.61711,0.64385,0.35829,1.39633,1.73016,1.6914,0.00709,0,0.0004688,0.0004688,0.0004688
234,2140.11,1.05204,1.44554,0.77603,0.00444,0.68244,0.6849,0.61579,0.63814,0.41289,0.68281,0.60658,0.63366,0.35128,1.38556,1.72969,1.71986,0.00715,0,0.0004622,0.0004622,0.0004622
235,2149.07,1.11875,1.42459,0.76745,0.00462,0.61435,0.69922,0.62705,0.6502,0.42556,0.69628,0.62442,0.64864,0.35842,1.3831,1.73697,1.63002,0.00709,0,0.0004556,0.0004556,0.0004556
236,2158.13,1.0566,1.42122,0.77429,0.00561,0.62635,0.69214,0.63421,0.64886,0.42344,0.69973,0.63026,0.65359,0.35977,1.37605,1.73882,1.61881,0.00692,0,0.000449,0.000449,0.000449
237,2166.93,0.96436,1.35096,0.7472,0.00575,0.63983,0.69452,0.62895,0.656,0.42651,0.68948,0.625,0.65551,0.36369,1.37225,1.74402,1.6001,0.00715,0,0.0004424,0.0004424,0.0004424
238,2175.85,1.01205,1.32168,0.70248,0.00483,0.61902,0.70759,0.63043,0.65752,0.42513,0.69612,0.63553,0.65792,0.36957,1.38474,1.74191,1.5969,0.00722,0,0.0004358,0.0004358,0.0004358
239,2184.89,1.07258,1.44058,0.80723,0.00614,0.68011,0.71679,0.6394,0.66462,0.4297,0.71217,0.65111,0.6684,0.37731,1.39141,1.73222,1.54768,0.00717,0,0.0004292,0.0004292,0.0004292
240,2193.86,1.01846,1.40604,0.78724,0.00494,0.62389,0.70486,0.64605,0.66674,0.42884,0.71161,0.65395,0.67223,0.38053,1.39521,1.73896,1.52885,0.0073,0,0.0004226,0.0004226,0.0004226
