epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
119,322.663,1.58014,1.7916,1.39732,0.00297,0.63445,0.60586,0.46067,0.52479,0.28571,0.48875,0.44164,0.41914,0.18856,1.66498,1.9922,1.58035,0.00409,0,0.0012212,0.0012212,0.0012212
120,325.381,1.4967,1.84272,1.43641,0.00334,0.55394,0.60586,0.46067,0.52479,0.28571,0.48875,0.44164,0.41914,0.18856,1.66498,1.9922,1.58035,0.00409,0,0.0012146,0.0012146,0.0012146
121,328.096,1.6308,1.97654,1.41858,0.00326,0.60923,0.60586,0.46067,0.52479,0.28571,0.48875,0.44164,0.41914,0.18856,1.66498,1.9922,1.58035,0.00409,0,0.001208,0.001208,0.001208
122,330.794,1.24719,1.4827,1.83859,0.00446,0.5851,0.55214,0.49842,0.5324,0.29053,0.48807,0.44164,0.44014,0.19723,1.69293,1.95016,1.53444,0.00439,0,0.0012014,0.0012014,0.0012014
123,333.236,1.30898,1.63922,2.00515,0.00517,0.5832,0.55214,0.49842,0.5324,0.29053,0.48807,0.44164,0.44014,0.19723,1.69293,1.95016,1.53444,0.00439,0,0.0011948,0.0011948,0.0011948
124,335.948,1.54395,1.91779,1.44296,0.00337,0.59494,0.55214,0.49842,0.5324,0.29053,0.48807,0.44164,0.44014,0.19723,1.69293,1.95016,1.53444,0.00439,0,0.0011882,0.0011882,0.0011882
125,338.8,1.52285,1.8262,1.32317,0.00297,0.62645,0.55214,0.49842,0.5324,0.29053,0.48807,0.44164,0.44014,0.19723,1.69293,1.95016,1.53444,0.00439,0,0.0011816,0.0011816,0.0011816
126,341.258,1.38065,1.71368,1.69287,0.0046,0.58216,0.56916,0.50158,0.53331,0.288,0.49082,0.43849,0.43047,0.19227,1.69613,1.92847,1.5483,0.00428,0,0.001175,0.001175,0.001175
127,343.863,1.46302,1.68477,1.39462,0.00383,0.60851,0.56916,0.50158,0.53331,0.288,0.49082,0.43849,0.43047,0.19227,1.69613,1.92847,1.5483,0.00428,0,0.0011684,0.0011684,0.0011684
128,346.885,1.62785,1.78519,1.50024,0.00342,0.55515,0.56916,0.50158,0.53331,0.288,0.49082,0.43849,0.43047,0.19227,1.69613,1.92847,1.5483,0.00428,0,0.0011618,0.0011618,0.0011618
129,349.591,1.68653,1.94884,1.48089,0.00404,0.5742,0.56916,0.50158,0.53331,0.288,0.49082,0.43849,0.43047,0.19227,1.69613,1.92847,1.5483,0.00428,0,0.0011552,0.0011552,0.0011552
130,352.334,1.67244,2.04026,1.50449,0.00412,0.55136,0.60672,0.48896,0.53647,0.28765,0.44314,0.44479,0.41867,0.18503,1.69484,1.93785,1.51231,0.00442,0,0.0011486,0.0011486,0.0011486
131,354.846,1.43011,1.69307,1.41871,0.00362,0.5651,0.60672,0.48896,0.53647,0.28765,0.44314,0.44479,0.41867,0.18503,1.69484,1.93785,1.51231,0.00442,0,0.001142,0.001142,0.001142
132,357.468,1.46447,1.66454,1.49858,0.00437,0.61483,0.60672,0.48896,0.53647,0.28765,0.44314,0.44479,0.41867,0.18503,1.69484,1.93785,1.51231,0.00442,0,0.0011354,0.0011354,0.0011354
133,360.34,1.51956,1.88054,1.35117,0.00322,0.60621,0.60672,0.48896,0.53647,0.28765,0.44314,0.44479,0.41867,0.18503,1.69484,1.93785,1.51231,0.00442,0,0.0011288,0.0011288,0.0011288
134,362.929,1.42211,1.62397,1.33551,0.00317,0.55,0.56785,0.53059,0.52226,0.27061,0.4197,0.45741,0.3929,0.17053,1.69719,1.99144,1.48979,0.00421,0,0.0011222,0.0011222,0.0011222
135,365.625,1.6009,1.78515,1.60474,0.00404,0.65539,0.56785,0.53059,0.52226,0.27061,0.4197,0.45741,0.3929,0.17053,1.69719,1.99144,1.48979,0.00421,0,0.0011156,0.0011156,0.0011156
136,368.446,1.67737,1.8284,1.40216,0.003,0.56283,0.56785,0.53059,0.52226,0.27061,0.4197,0.45741,0.3929,0.17053,1.69719,1.99144,1.48979,0.00421,0,0.001109,0.001109,0.001109
137,371.193,1.43294,1.82415,1.40195,0.00321,0.61892,0.56785,0.53059,0.52226,0.27061,0.4197,0.45741,0.3929,0.17053,1.69719,1.99144,1.48979,0.00421,0,0.0011024,0.0011024,0.0011024
138,373.697,1.46888,1.53775,1.46272,0.00396,0.50942,0.55177,0.53943,0.52895,0.26506,0.41057,0.46372,0.37764,0.17343,1.71658,1.95719,1.51661,0.00428,0,0.0010958,0.0010958,0.0010958
139,376.431,1.45757,1.68859,1.31139,0.00314,0.56262,0.55177,0.53943,0.52895,0.26506,0.41057,0.46372,0.37764,0.17343,1.71658,1.95719,1.51661,0.00428,0,0.0010892,0.0010892,0.0010892
140,379.249,1.43553,1.74092,1.50823,0.00318,0.65424,0.55177,0.53943,0.52895,0.26506,0.41057,0.46372,0.37764,0.17343,1.71658,1.95719,1.51661,0.00428,0,0.0010826,0.0010826,0.0010826
141,381.554,1.46937,1.72216,1.66288,0.00489,0.55366,0.55177,0.53943,0.52895,0.26506,0.41057,0.46372,0.37764,0.17343,1.71658,1.95719,1.51661,0.00428,0,0.001076,0.001076,0.001076
142,384.339,1.56953,1.97238,1.32978,0.00336,0.57289,0.54235,0.52681,0.50941,0.26189,0.45491,0.44795,0.41055,0.18047,1.69138,1.91113,1.52151,0.00418,0,0.0010694,0.0010694,0.0010694
143,387.105,1.56402,1.77382,1.4756,0.00339,0.58898,0.54235,0.52681,0.50941,0.26189,0.45491,0.44795,0.41055,0.18047,1.69138,1.91113,1.52151,0.00418,0,0.0010628,0.0010628,0.0010628
144,389.846,1.30485,1.63386,1.22412,0.00305,0.55166,0.54235,0.52681,0.50941,0.26189,0.45491,0.44795,0.41055,0.18047,1.69138,1.91113,1.52151,0.00418,0,0.0010562,0.0010562,0.0010562
145,392.579,1.26056,1.51715,1.42774,0.00361,0.61741,0.54235,0.52681,0.50941,0.26189,0.45491,0.44795,0.41055,0.18047,1.69138,1.91113,1.52151,0.00418,0,0.0010496,0.0010496,0.0010496
146,395.395,1.62647,2.00922,1.39279,0.00332,0.57185,0.58765,0.50473,0.52698,0.26867,0.45739,0.42587,0.39696,0.17667,1.66595,1.93999,1.50984,0.00423,0,0.001043,0.001043,0.001043
147,398.09,1.24929,1.53033,1.34547,0.00321,0.52602,0.58765,0.50473,0.52698,0.26867,0.45739,0.42587,0.39696,0.17667,1.66595,1.93999,1.50984,0.00423,0,0.0010364,0.0010364,0.0010364
148,400.439,1.28021,1.70495,1.49434,0.00405,0.482,0.58765,0.50473,0.52698,0.26867,0.45739,0.42587,0.39696,0.17667,1.66595,1.93999,1.50984,0.00423,0,0.0010298,0.0010298,0.0010298
149,403.08,1.45751,1.60951,1.3954,0.0038,0.58377,0.58765,0.50473,0.52698,0.26867,0.45739,0.42587,0.39696,0.17667,1.66595,1.93999,1.50984,0.00423,0,0.0010232,0.0010232,0.0010232
150,405.513,1.27603,1.66913,1.48006,0.00386,0.51882,0.57831,0.52779,0.53653,0.27781,0.47071,0.41956,0.40202,0.17465,1.63975,1.9263,1.49862,0.00419,0,0.0010166,0.0010166,0.0010166
151,408.116,1.30705,1.68246,1.52887,0.00408,0.6284,0.57831,0.52779,0.53653,0.27781,0.47071,0.41956,0.40202,0.17465,1.63975,1.9263,1.49862,0.00419,0,0.00101,0.00101,0.00101
152,410.938,1.46863,1.70349,1.31672,0.00309,0.57038,0.57831,0.52779,0.53653,0.27781,0.47071,0.41956,0.40202,0.17465,1.63975,1.9263,1.49862,0.00419,0,0.0010034,0.0010034,0.0010034
153,413.663,1.45763,1.71516,1.33812,0.00297,0.57158,0.57831,0.52779,0.53653,0.27781,0.47071,0.41956,0.40202,0.17465,1.63975,1.9263,1.49862,0.00419,0,0.0009968,0.0009968,0.0009968
154,416.108,1.41923,1.81918,1.34393,0.00341,0.53964,0.60466,0.51625,0.53295,0.28587,0.50781,0.43849,0.41808,0.17979,1.64781,1.93849,1.50437,0.00427,0,0.0009902,0.0009902,0.0009902
155,419.186,1.67416,1.85968,1.22155,0.00249,0.5987,0.60466,0.51625,0.53295,0.28587,0.50781,0.43849,0.41808,0.17979,1.64781,1.93849,1.50437,0.00427,0,0.0009836,0.0009836,0.0009836
156,421.687,1.31573,1.56431,1.43968,0.00379,0.54628,0.60466,0.51625,0.53295,0.28587,0.50781,0.43849,0.41808,0.17979,1.64781,1.93849,1.50437,0.00427,0,0.000977,0.000977,0.000977
157,424.332,1.4043,1.86276,1.53133,0.00379,0.56864,0.60466,0.51625,0.53295,0.28587,0.50781,0.43849,0.41808,0.17979,1.64781,1.93849,1.50437,0.00427,0,0.0009704,0.0009704,0.0009704
158,427.192,1.54979,1.80245,1.26724,0.00274,0.59134,0.64565,0.47319,0.545,0.29238,0.54351,0.40564,0.42846,0.19103,1.65868,1.94887,1.54734,0.00423,0,0.0009638,0.0009638,0.0009638
159,430.004,1.61494,1.7849,1.23862,0.00305,0.54082,0.64565,0.47319,0.545,0.29238,0.54351,0.40564,0.42846,0.19103,1.65868,1.94887,1.54734,0.00423,0,0.0009572,0.0009572,0.0009572
160,432.744,1.41555,1.80406,1.32903,0.00331,0.6653,0.64565,0.47319,0.545,0.29238,0.54351,0.40564,0.42846,0.19103,1.65868,1.94887,1.54734,0.00423,0,0.0009506,0.0009506,0.0009506
161,435.726,1.68093,1.89755,1.3103,0.00279,0.57454,0.64565,0.47319,0.545,0.29238,0.54351,0.40564,0.42846,0.19103,1.65868,1.94887,1.54734,0.00423,0,0.000944,0.000944,0.000944
162,438.523,1.47969,1.63459,1.25921,0.00315,0.521,0.59943,0.5142,0.54777,0.29785,0.53543,0.43993,0.45201,0.19668,1.66321,1.95666,1.49618,0.00423,0,0.0009374,0.0009374,0.0009374
163,441.264,1.56577,1.62653,1.45035,0.00421,0.56819,0.59943,0.5142,0.54777,0.29785,0.53543,0.43993,0.45201,0.19668,1.66321,1.95666,1.49618,0.00423,0,0.0009308,0.0009308,0.0009308
164,444.05,1.56942,1.85716,1.29239,0.00296,0.58185,0.59943,0.5142,0.54777,0.29785,0.53543,0.43993,0.45201,0.19668,1.66321,1.95666,1.49618,0.00423,0,0.0009242,0.0009242,0.0009242
165,446.444,1.18202,1.4927,1.6046,0.00449,0.54904,0.59943,0.5142,0.54777,0.29785,0.53543,0.43993,0.45201,0.19668,1.66321,1.95666,1.49618,0.00423,0,0.0009176,0.0009176,0.0009176
166,448.85,1.13862,1.35584,1.28825,0.00427,0.54738,0.62278,0.5104,0.549,0.29724,0.55721,0.44479,0.44657,0.19061,1.6828,1.95397,1.48913,0.00435,0,0.000911,0.000911,0.000911
167,451.205,1.33465,1.64525,1.47214,0.00341,0.52513,0.62278,0.5104,0.549,0.29724,0.55721,0.44479,0.44657,0.19061,1.6828,1.95397,1.48913,0.00435,0,0.0009044,0.0009044,0.0009044
168,454.027,1.63095,1.68344,1.25502,0.00283,0.55522,0.62278,0.5104,0.549,0.29724,0.55721,0.44479,0.44657,0.19061,1.6828,1.95397,1.48913,0.00435,0,0.0008978,0.0008978,0.0008978
169,456.797,1.39309,1.65093,1.29815,0.00282,0.60634,0.62278,0.5104,0.549,0.29724,0.55721,0.44479,0.44657,0.19061,1.6828,1.95397,1.48913,0.00435,0,0.0008912,0.0008912,0.0008912
170,459.64,1.57501,1.92891,1.2799,0.00316,0.58748,0.62617,0.50789,0.54652,0.29682,0.55489,0.44479,0.4475,0.19378,1.69577,1.93441,1.46939,0.00436,0,0.0008846,0.0008846,0.0008846
171,462.474,1.42476,1.63372,1.33525,0.00386,0.66927,0.62617,0.50789,0.54652,0.29682,0.55489,0.44479,0.4475,0.19378,1.69577,1.93441,1.46939,0.00436,0,0.000878,0.000878,0.000878
172,465.248,1.47273,1.63424,1.26038,0.00319,0.49922,0.62617,0.50789,0.54652,0.29682,0.55489,0.44479,0.4475,0.19378,1.69577,1.93441,1.46939,0.00436,0,0.0008714,0.0008714,0.0008714
173,468.079,1.47727,1.65888,1.18905,0.00281,0.54773,0.62617,0.50789,0.54652,0.29682,0.55489,0.44479,0.4475,0.19378,1.69577,1.93441,1.46939,0.00436,0,0.0008648,0.0008648,0.0008648
174,470.563,1.22746,1.52898,1.34406,0.00363,0.50386,0.63842,0.49842,0.54598,0.30083,0.55845,0.43849,0.45078,0.21042,1.68489,1.92806,1.47849,0.00423,0,0.0008582,0.0008582,0.0008582
175,473.401,1.33036,1.47002,1.1727,0.0027,0.50848,0.63842,0.49842,0.54598,0.30083,0.55845,0.43849,0.45078,0.21042,1.68489,1.92806,1.47849,0.00423,0,0.0008516,0.0008516,0.0008516
176,475.846,1.30467,1.6936,1.27124,0.00366,0.60346,0.63842,0.49842,0.54598,0.30083,0.55845,0.43849,0.45078,0.21042,1.68489,1.92806,1.47849,0.00423,0,0.000845,0.000845,0.000845
177,478.503,1.56105,1.66813,1.22477,0.00273,0.48238,0.63842,0.49842,0.54598,0.30083,0.55845,0.43849,0.45078,0.21042,1.68489,1.92806,1.47849,0.00423,0,0.0008384,0.0008384,0.0008384
178,481.232,1.43907,1.77093,1.25153,0.00318,0.5465,0.6735,0.48896,0.55562,0.30237,0.53059,0.4511,0.46067,0.20874,1.69845,1.92975,1.43591,0.00426,0,0.0008318,0.0008318,0.0008318
179,483.965,1.44895,1.69955,1.42945,0.00368,0.76172,0.6735,0.48896,0.55562,0.30237,0.53059,0.4511,0.46067,0.20874,1.69845,1.92975,1.43591,0.00426,0,0.0008252,0.0008252,0.0008252
180,486.587,1.44187,1.99891,1.30547,0.0034,0.54051,0.6735,0.48896,0.55562,0.30237,0.53059,0.4511,0.46067,0.20874,1.69845,1.92975,1.43591,0.00426,0,0.0008186,0.0008186,0.0008186
181,489.243,1.23544,1.53855,1.21266,0.00303,0.50688,0.6735,0.48896,0.55562,0.30237,0.53059,0.4511,0.46067,0.20874,1.69845,1.92975,1.43591,0.00426,0,0.000812,0.000812,0.000812
182,492.078,1.51607,1.73716,1.19449,0.00277,0.59427,0.61734,0.54454,0.57463,0.30743,0.53084,0.4783,0.46528,0.20975,1.67494,1.93086,1.43252,0.00409,0,0.0008054,0.0008054,0.0008054
183,494.438,1.24302,1.43356,1.13503,0.00316,0.50341,0.61734,0.54454,0.57463,0.30743,0.53084,0.4783,0.46528,0.20975,1.67494,1.93086,1.43252,0.00409,0,0.0007988,0.0007988,0.0007988
184,497.173,1.28274,1.60091,1.24906,0.00286,0.55189,0.61734,0.54454,0.57463,0.30743,0.53084,0.4783,0.46528,0.20975,1.67494,1.93086,1.43252,0.00409,0,0.0007922,0.0007922,0.0007922
185,499.939,1.54975,1.8829,1.23856,0.00294,0.54657,0.61734,0.54454,0.57463,0.30743,0.53084,0.4783,0.46528,0.20975,1.67494,1.93086,1.43252,0.00409,0,0.0007856,0.0007856,0.0007856
186,502.634,1.39702,1.68332,1.20758,0.00317,0.50735,0.62759,0.52997,0.56192,0.29885,0.54657,0.48673,0.46126,0.21219,1.71243,1.92453,1.45937,0.00409,0,0.000779,0.000779,0.000779
187,505.539,1.66636,1.78606,1.24186,0.00282,0.56643,0.62759,0.52997,0.56192,0.29885,0.54657,0.48673,0.46126,0.21219,1.71243,1.92453,1.45937,0.00409,0,0.0007724,0.0007724,0.0007724
188,508.329,1.42842,1.79814,1.19485,0.003,0.62187,0.62759,0.52997,0.56192,0.29885,0.54657,0.48673,0.46126,0.21219,1.71243,1.92453,1.45937,0.00409,0,0.0007658,0.0007658,0.0007658
189,511.244,1.38447,1.69391,1.12758,0.00264,0.5259,0.62759,0.52997,0.56192,0.29885,0.54657,0.48673,0.46126,0.21219,1.71243,1.92453,1.45937,0.00409,0,0.0007592,0.0007592,0.0007592
190,513.9,1.68137,1.80909,1.31799,0.00366,0.54263,0.65955,0.50473,0.55596,0.29082,0.5331,0.46105,0.44887,0.20106,1.69897,1.99638,1.51543,0.00408,0,0.0007526,0.0007526,0.0007526
191,516.611,1.35442,1.5127,1.28405,0.00313,0.55646,0.65955,0.50473,0.55596,0.29082,0.5331,0.46105,0.44887,0.20106,1.69897,1.99638,1.51543,0.00408,0,0.000746,0.000746,0.000746
192,519.373,1.45808,1.79243,1.15721,0.00287,0.56205,0.65955,0.50473,0.55596,0.29082,0.5331,0.46105,0.44887,0.20106,1.69897,1.99638,1.51543,0.00408,0,0.0007394,0.0007394,0.0007394
193,522.125,1.42214,1.58286,1.17244,0.0028,0.49683,0.65955,0.50473,0.55596,0.29082,0.5331,0.46105,0.44887,0.20106,1.69897,1.99638,1.51543,0.00408,0,0.0007328,0.0007328,0.0007328
194,524.776,1.33014,1.71785,1.25608,0.00338,0.54105,0.64996,0.49842,0.55115,0.29367,0.52651,0.46057,0.42685,0.1929,1.70412,1.99957,1.47399,0.00423,0,0.0007262,0.0007262,0.0007262
195,527.533,1.45637,1.72113,1.22762,0.0031,0.5317,0.64996,0.49842,0.55115,0.29367,0.52651,0.46057,0.42685,0.1929,1.70412,1.99957,1.47399,0.00423,0,0.0007196,0.0007196,0.0007196
196,530.379,1.3536,1.57076,1.07201,0.00273,0.57123,0.64996,0.49842,0.55115,0.29367,0.52651,0.46057,0.42685,0.1929,1.70412,1.99957,1.47399,0.00423,0,0.000713,0.000713,0.000713
197,533.012,1.32966,1.70281,1.33622,0.00347,0.54835,0.64996,0.49842,0.55115,0.29367,0.52651,0.46057,0.42685,0.1929,1.70412,1.99957,1.47399,0.00423,0,0.0007064,0.0007064,0.0007064
198,535.76,1.42455,1.57394,1.23596,0.00301,0.51828,0.60338,0.53271,0.55601,0.29137,0.51232,0.4511,0.4164,0.18382,1.69758,1.9947,1.46754,0.00415,0,0.0006998,0.0006998,0.0006998
199,538.462,1.39177,1.72342,1.18544,0.00338,0.58999,0.60338,0.53271,0.55601,0.29137,0.51232,0.4511,0.4164,0.18382,1.69758,1.9947,1.46754,0.00415,0,0.0006932,0.0006932,0.0006932
200,541.168,1.47104,1.61736,1.1931,0.00263,0.50143,0.60338,0.53271,0.55601,0.29137,0.51232,0.4511,0.4164,0.18382,1.69758,1.9947,1.46754,0.00415,0,0.0006866,0.0006866,0.0006866
201,543.836,1.41022,1.82985,1.30898,0.00419,0.5429,0.60338,0.53271,0.55601,0.29137,0.51232,0.4511,0.4164,0.18382,1.69758,1.9947,1.46754,0.00415,0,0.00068,0.00068,0.00068
202,546.534,1.47069,1.79145,1.24993,0.00308,0.54691,0.60976,0.53943,0.5657,0.29977,0.53172,0.44795,0.41674,0.18569,1.6858,1.96753,1.4437,0.00414,0,0.0006734,0.0006734,0.0006734
203,549.029,1.18195,1.30684,1.48082,0.00421,0.44679,0.60976,0.53943,0.5657,0.29977,0.53172,0.44795,0.41674,0.18569,1.6858,1.96753,1.4437,0.00414,0,0.0006668,0.0006668,0.0006668
204,551.48,1.23394,1.41368,1.18147,0.00385,0.57744,0.60976,0.53943,0.5657,0.29977,0.53172,0.44795,0.41674,0.18569,1.6858,1.96753,1.4437,0.00414,0,0.0006602,0.0006602,0.0006602
205,553.81,1.37908,1.73809,1.30831,0.00349,0.51628,0.60976,0.53943,0.5657,0.29977,0.53172,0.44795,0.41674,0.18569,1.6858,1.96753,1.4437,0.00414,0,0.0006536,0.0006536,0.0006536
206,556.509,1.18115,1.40349,1.16332,0.00342,0.49319,0.64005,0.52366,0.55882,0.29783,0.52865,0.47003,0.4388,0.19944,1.68059,1.94631,1.44934,0.00412,0,0.000647,0.000647,0.000647
207,559.071,1.3304,1.6253,1.18835,0.00321,0.5885,0.64005,0.52366,0.55882,0.29783,0.52865,0.47003,0.4388,0.19944,1.68059,1.94631,1.44934,0.00412,0,0.0006404,0.0006404,0.0006404
208,562.001,1.51216,1.80525,1.20401,0.00284,0.53779,0.64005,0.52366,0.55882,0.29783,0.52865,0.47003,0.4388,0.19944,1.68059,1.94631,1.44934,0.00412,0,0.0006338,0.0006338,0.0006338
209,564.802,1.47717,1.66944,1.13888,0.00262,0.47004,0.64005,0.52366,0.55882,0.29783,0.52865,0.47003,0.4388,0.19944,1.68059,1.94631,1.44934,0.00412,0,0.0006272,0.0006272,0.0006272
210,567.578,1.32177,1.52908,1.13726,0.00293,0.49948,0.61827,0.52681,0.55348,0.29939,0.51793,0.4795,0.45036,0.20749,1.66639,1.95674,1.47976,0.00406,0,0.0006206,0.0006206,0.0006206
211,570.247,1.33162,1.5941,1.19939,0.00341,0.52047,0.61827,0.52681,0.55348,0.29939,0.51793,0.4795,0.45036,0.20749,1.66639,1.95674,1.47976,0.00406,0,0.000614,0.000614,0.000614
212,572.574,1.36595,1.52053,1.27402,0.0034,0.46115,0.61827,0.52681,0.55348,0.29939,0.51793,0.4795,0.45036,0.20749,1.66639,1.95674,1.47976,0.00406,0,0.0006074,0.0006074,0.0006074
213,575.244,1.41939,1.56318,1.20065,0.00321,0.50399,0.61827,0.52681,0.55348,0.29939,0.51793,0.4795,0.45036,0.20749,1.66639,1.95674,1.47976,0.00406,0,0.0006008,0.0006008,0.0006008
214,577.811,1.09384,1.47195,1.26093,0.00381,0.54029,0.62025,0.51735,0.54735,0.30136,0.56417,0.4696,0.45399,0.2103,1.64046,1.96922,1.4853,0.00392,0,0.0005942,0.0005942,0.0005942
215,580.329,1.30403,1.47521,1.1038,0.00298,0.49699,0.62025,0.51735,0.54735,0.30136,0.56417,0.4696,0.45399,0.2103,1.64046,1.96922,1.4853,0.00392,0,0.0005876,0.0005876,0.0005876
216,583.078,1.26337,1.53059,1.0747,0.00277,0.49217,0.62025,0.51735,0.54735,0.30136,0.56417,0.4696,0.45399,0.2103,1.64046,1.96922,1.4853,0.00392,0,0.000581,0.000581,0.000581
217,585.721,1.39394,1.66398,1.28901,0.00332,0.54954,0.62025,0.51735,0.54735,0.30136,0.56417,0.4696,0.45399,0.2103,1.64046,1.96922,1.4853,0.00392,0,0.0005744,0.0005744,0.0005744
218,588.678,1.23093,1.45575,1.17899,0.00271,0.49934,0.58773,0.52616,0.54926,0.3021,0.53087,0.4511,0.44241,0.20593,1.62253,1.97642,1.48557,0.0038,0,0.0005678,0.0005678,0.0005678
219,591.456,1.38828,1.67595,1.20129,0.003,0.52263,0.58773,0.52616,0.54926,0.3021,0.53087,0.4511,0.44241,0.20593,1.62253,1.97642,1.48557,0.0038,0,0.0005612,0.0005612,0.0005612
220,594.136,1.4105,1.51186,1.08613,0.00235,0.56398,0.58773,0.52616,0.54926,0.3021,0.53087,0.4511,0.44241,0.20593,1.62253,1.97642,1.48557,0.0038,0,0.0005546,0.0005546,0.0005546
221,596.927,1.38065,1.77824,1.06517,0.00271,0.46702,0.58773,0.52616,0.54926,0.3021,0.53087,0.4511,0.44241,0.20593,1.62253,1.97642,1.48557,0.0038,0,0.000548,0.000548,0.000548
222,600.07,1.61977,1.78876,1.20098,0.00231,0.51138,0.57246,0.52376,0.54673,0.2987,0.51167,0.44164,0.43233,0.2002,1.62594,1.96732,1.48221,0.00385,0,0.0005414,0.0005414,0.0005414
223,602.435,1.22918,1.39993,1.42308,0.00474,0.46589,0.57246,0.52376,0.54673,0.2987,0.51167,0.44164,0.43233,0.2002,1.62594,1.96732,1.48221,0.00385,0,0.0005348,0.0005348,0.0005348
224,604.989,1.38202,1.65605,1.25945,0.00323,0.44727,0.57246,0.52376,0.54673,0.2987,0.51167,0.44164,0.43233,0.2002,1.62594,1.96732,1.48221,0.00385,0,0.0005282,0.0005282,0.0005282
225,607.883,1.42098,1.64262,1.09588,0.00263,0.49412,0.57246,0.52376,0.54673,0.2987,0.51167,0.44164,0.43233,0.2002,1.62594,1.96732,1.48221,0.00385,0,0.0005216,0.0005216,0.0005216
226,610.618,1.44029,1.60548,1.1675,0.00287,0.50094,0.58527,0.57098,0.55648,0.30558,0.52767,0.44479,0.4421,0.2029,1.61419,1.94842,1.47699,0.00384,0,0.000515,0.000515,0.000515
227,613.541,1.50699,1.61042,1.09032,0.00242,0.60795,0.58527,0.57098,0.55648,0.30558,0.52767,0.44479,0.4421,0.2029,1.61419,1.94842,1.47699,0.00384,0,0.0005084,0.0005084,0.0005084
228,616.296,1.25496,1.45193,1.17262,0.00332,0.51782,0.58527,0.57098,0.55648,0.30558,0.52767,0.44479,0.4421,0.2029,1.61419,1.94842,1.47699,0.00384,0,0.0005018,0.0005018,0.0005018
229,618.922,1.24447,1.39551,1.06177,0.00288,0.49829,0.58527,0.57098,0.55648,0.30558,0.52767,0.44479,0.4421,0.2029,1.61419,1.94842,1.47699,0.00384,0,0.0004952,0.0004952,0.0004952
230,621.382,1.25092,1.53465,1.12679,0.00322,0.58705,0.60411,0.5489,0.54995,0.30582,0.56382,0.45671,0.45255,0.2085,1.62095,1.94555,1.48988,0.00389,0,0.0004886,0.0004886,0.0004886
231,623.687,1.03563,1.49758,1.25539,0.00365,0.44648,0.60411,0.5489,0.54995,0.30582,0.56382,0.45671,0.45255,0.2085,1.62095,1.94555,1.48988,0.00389,0,0.000482,0.000482,0.000482
232,626.472,1.31696,1.47567,1.04849,0.00241,0.52428,0.60411,0.5489,0.54995,0.30582,0.56382,0.45671,0.45255,0.2085,1.62095,1.94555,1.48988,0.00389,0,0.0004754,0.0004754,0.0004754
233,629.092,1.3145,1.55744,1.25777,0.00393,0.47473,0.60411,0.5489,0.54995,0.30582,0.56382,0.45671,0.45255,0.2085,1.62095,1.94555,1.48988,0.00389,0,0.0004688,0.0004688,0.0004688
234,631.768,1.18981,1.41978,0.99486,0.0029,0.53596,0.60468,0.53943,0.54432,0.30146,0.56181,0.4795,0.45091,0.2068,1.64203,1.94335,1.49913,0.00395,0,0.0004622,0.0004622,0.0004622
235,634.42,1.42007,1.60773,1.03654,0.00303,0.52032,0.60468,0.53943,0.54432,0.30146,0.56181,0.4795,0.45091,0.2068,1.64203,1.94335,1.49913,0.00395,0,0.0004556,0.0004556,0.0004556
236,637.331,1.30028,1.51597,1.13623,0.00234,0.54247,0.60468,0.53943,0.54432,0.30146,0.56181,0.4795,0.45091,0.2068,1.64203,1.94335,1.49913,0.00395,0,0.000449,0.000449,0.000449
237,639.926,1.20087,1.47407,1.18897,0.00321,0.48993,0.60468,0.53943,0.54432,0.30146,0.56181,0.4795,0.45091,0.2068,1.64203,1.94335,1.49913,0.00395,0,0.0004424,0.0004424,0.0004424
238,642.54,1.17543,1.45934,1.09735,0.00322,0.53747,0.61776,0.54574,0.53854,0.30257,0.56319,0.4795,0.45284,0.2077,1.64878,1.89583,1.50517,0.00398,0,0.0004358,0.0004358,0.0004358
239,644.777,1.10236,1.48288,1.42639,0.00586,0.47675,0.61776,0.54574,0.53854,0.30257,0.56319,0.4795,0.45284,0.2077,1.64878,1.89583,1.50517,0.00398,0,0.0004292,0.0004292,0.0004292
240,647.57,1.32317,1.57153,1.07071,0.00266,0.53976,0.61776,0.54574,0.53854,0.30257,0.56319,0.4795,0.45284,0.2077,1.64878,1.89583,1.50517,0.00398,0,0.0004226,0.0004226,0.0004226
241,650.353,1.33407,1.5424,0.99567,0.00228,0.49515,0.61776,0.54574,0.53854,0.30257,0.56319,0.4795,0.45284,0.2077,1.64878,1.89583,1.50517,0.00398,0,0.000416,0.000416,0.000416
242,653.165,1.42866,1.67176,1.07081,0.00248,0.47938,0.61213,0.53943,0.5404,0.30371,0.57092,0.45752,0.46476,0.21201,1.66625,1.89235,1.5034,0.00406,0,0.0004094,0.0004094,0.0004094
243,655.544,1.104,1.48629,1.17209,0.003,0.48316,0.61213,0.53943,0.5404,0.30371,0.57092,0.45752,0.46476,0.21201,1.66625,1.89235,1.5034,0.00406,0,0.0004028,0.0004028,0.0004028
