epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
120,825.864,1.18627,1.58024,1.28258,0.00801,0.73289,0.6173,0.60621,0.63152,0.37815,0.59529,0.62857,0.63263,0.32115,1.56805,2.00188,1.48314,0.00532,0,0.0012146,0.0012146,0.0012146
121,832.833,1.25579,1.66257,1.28525,0.00882,0.69037,0.61672,0.6224,0.63429,0.37343,0.61369,0.62418,0.63948,0.33383,1.57975,1.99464,1.48192,0.00559,0,0.001208,0.001208,0.001208
122,839.631,1.15698,1.61645,1.33764,0.00761,0.67135,0.55745,0.65495,0.61236,0.35359,0.57944,0.61758,0.61258,0.3186,1.61509,2.02905,1.56303,0.00562,0,0.0012014,0.0012014,0.0012014
123,846.37,1.16066,1.57433,1.35163,0.00875,0.67768,0.55745,0.65495,0.61236,0.35359,0.57944,0.61758,0.61258,0.3186,1.61509,2.02905,1.56303,0.00562,0,0.0011948,0.0011948,0.0011948
124,853.36,1.22317,1.60141,1.27534,0.00756,0.79313,0.54811,0.62418,0.56654,0.32349,0.54744,0.61944,0.54871,0.27556,1.63138,2.09679,1.65853,0.00586,0,0.0011882,0.0011882,0.0011882
125,860.374,1.18209,1.5843,1.22028,0.00963,0.69956,0.55486,0.62736,0.59018,0.33431,0.57511,0.60687,0.57101,0.27798,1.66589,2.12931,1.56551,0.00599,0,0.0011816,0.0011816,0.0011816
126,867.315,1.26366,1.68514,1.37776,0.00748,0.79603,0.62134,0.58462,0.60726,0.35079,0.62134,0.58462,0.59643,0.29865,1.66407,2.11321,1.47109,0.00572,0,0.001175,0.001175,0.001175
127,874.091,1.24378,1.73971,1.21553,0.00739,0.75017,0.62134,0.58462,0.60726,0.35079,0.62134,0.58462,0.59643,0.29865,1.66407,2.11321,1.47109,0.00572,0,0.0011684,0.0011684,0.0011684
128,880.858,1.13423,1.57324,1.28637,0.00847,0.65902,0.6226,0.60659,0.63595,0.37094,0.5662,0.65495,0.6284,0.31736,1.61169,2.10246,1.43655,0.0054,0,0.0011618,0.0011618,0.0011618
129,887.919,1.1598,1.63476,1.15248,0.00752,0.73625,0.58061,0.64396,0.63774,0.37226,0.57268,0.63516,0.62333,0.32214,1.6066,2.11514,1.57453,0.00554,0,0.0011552,0.0011552,0.0011552
130,894.831,1.22152,1.70189,1.31979,0.00953,0.68289,0.63791,0.59121,0.64801,0.3745,0.63395,0.58997,0.63567,0.31295,1.56009,2.13377,1.55485,0.00519,0,0.0011486,0.0011486,0.0011486
131,901.789,1.11222,1.46758,1.1595,0.00639,0.70728,0.63791,0.59121,0.64801,0.3745,0.63395,0.58997,0.63567,0.31295,1.56009,2.13377,1.55485,0.00519,0,0.001142,0.001142,0.001142
132,908.647,1.19158,1.61988,1.32909,0.0092,0.77099,0.71096,0.55682,0.6581,0.39031,0.68329,0.54528,0.63763,0.31377,1.53782,2.13049,1.4127,0.00506,0,0.0011354,0.0011354,0.0011354
133,915.248,1.14219,1.67693,1.30387,0.00927,0.71,0.6555,0.57363,0.66004,0.39455,0.6661,0.55385,0.63718,0.31662,1.52329,2.15592,1.37297,0.00514,0,0.0011288,0.0011288,0.0011288
134,922.247,1.16333,1.62662,1.17723,0.00602,0.76305,0.63751,0.64176,0.68507,0.41557,0.61303,0.65934,0.66667,0.34346,1.53122,2.20235,1.34083,0.00498,0,0.0011222,0.0011222,0.0011222
135,929.048,1.25655,1.54591,1.31373,0.0103,0.68084,0.63751,0.64176,0.68507,0.41557,0.61303,0.65934,0.66667,0.34346,1.53122,2.20235,1.34083,0.00498,0,0.0011156,0.0011156,0.0011156
136,936.058,1.18122,1.59239,1.33797,0.00906,0.85815,0.62532,0.68592,0.68813,0.40758,0.62559,0.68791,0.67591,0.34076,1.5944,2.24533,1.42643,0.00523,0,0.001109,0.001109,0.001109
137,943.025,1.16867,1.5493,1.13186,0.00734,0.69195,0.6251,0.65229,0.68101,0.40366,0.62306,0.65714,0.67766,0.34454,1.58098,2.207,1.39421,0.00518,0,0.0011024,0.0011024,0.0011024
138,949.958,1.16524,1.59967,1.29414,0.01171,0.7956,0.6486,0.61661,0.65943,0.39251,0.63052,0.61133,0.64495,0.3408,1.56111,2.13521,1.41191,0.00528,0,0.0010958,0.0010958,0.0010958
139,956.667,1.17017,1.53644,1.32591,0.01078,0.71029,0.6486,0.61661,0.65943,0.39251,0.63052,0.61133,0.64495,0.3408,1.56111,2.13521,1.41191,0.00528,0,0.0010892,0.0010892,0.0010892
140,963.608,1.23068,1.6136,1.17504,0.00685,0.74646,0.64833,0.56923,0.63082,0.3728,0.63639,0.55824,0.61458,0.3176,1.56194,2.15909,1.49861,0.00522,0,0.0010826,0.0010826,0.0010826
141,970.641,1.1543,1.64799,1.10365,0.00586,0.73073,0.62363,0.54988,0.61789,0.35429,0.60369,0.5323,0.58883,0.2875,1.60978,2.25379,1.48637,0.00522,0,0.001076,0.001076,0.001076
142,977.529,1.20028,1.64292,1.14735,0.00715,0.72667,0.5997,0.58607,0.64344,0.37011,0.61108,0.54725,0.6169,0.30596,1.60198,2.22579,1.40063,0.00526,0,0.0010694,0.0010694,0.0010694
143,984.022,1.16531,1.53947,1.26135,0.00931,0.73583,0.5997,0.58607,0.64344,0.37011,0.61108,0.54725,0.6169,0.30596,1.60198,2.22579,1.40063,0.00526,0,0.0010628,0.0010628,0.0010628
144,990.61,1.09082,1.52603,1.08728,0.00802,0.70598,0.57309,0.63736,0.65258,0.38125,0.56321,0.62637,0.63181,0.31879,1.58187,2.1403,1.37843,0.00529,0,0.0010562,0.0010562,0.0010562
145,997.359,1.08794,1.58862,1.22584,0.00786,0.76758,0.64654,0.6022,0.66687,0.39099,0.6239,0.6052,0.6558,0.32384,1.60564,2.14394,1.32953,0.00548,0,0.0010496,0.0010496,0.0010496
146,1004.25,1.10718,1.38781,1.24855,0.00833,0.70391,0.6294,0.61099,0.66843,0.38778,0.57747,0.66374,0.65416,0.31061,1.62424,2.18972,1.36117,0.00557,0,0.001043,0.001043,0.001043
147,1010.84,1.1054,1.45026,1.30224,0.00994,0.67601,0.6294,0.61099,0.66843,0.38778,0.57747,0.66374,0.65416,0.31061,1.62424,2.18972,1.36117,0.00557,0,0.0010364,0.0010364,0.0010364
148,1018.16,1.10472,1.59942,1.09647,0.00598,0.6918,0.6115,0.62637,0.6586,0.37824,0.59266,0.62674,0.63829,0.30535,1.61877,2.23515,1.39543,0.00544,0,0.0010298,0.0010298,0.0010298
149,1025.3,1.15776,1.55844,1.0959,0.00644,0.7145,0.61204,0.63956,0.6651,0.3921,0.60806,0.63736,0.65603,0.33953,1.59143,2.11454,1.35718,0.0054,0,0.0010232,0.0010232,0.0010232
150,1032.59,1.13341,1.54934,1.11667,0.00839,0.68567,0.57998,0.68283,0.66704,0.39269,0.57811,0.68063,0.6602,0.34918,1.5936,2.06967,1.34601,0.0055,0,0.0010166,0.0010166,0.0010166
151,1039.76,1.0826,1.49345,1.15871,0.00701,0.7405,0.57998,0.68283,0.66704,0.39269,0.57811,0.68063,0.6602,0.34918,1.5936,2.06967,1.34601,0.0055,0,0.00101,0.00101,0.00101
152,1046.93,1.11213,1.52912,1.08671,0.00705,0.6916,0.61179,0.67192,0.66171,0.38411,0.60667,0.66813,0.65138,0.33419,1.61778,2.07732,1.35241,0.00558,0,0.0010034,0.0010034,0.0010034
153,1053.83,1.1314,1.56989,1.03608,0.00645,0.59307,0.60862,0.64935,0.66237,0.37749,0.59654,0.63692,0.64233,0.32071,1.65485,2.09215,1.40613,0.00576,0,0.0009968,0.0009968,0.0009968
154,1060.47,1.12471,1.58108,1.11639,0.00736,0.6827,0.61432,0.66862,0.67009,0.38113,0.6022,0.65544,0.64738,0.32578,1.63513,2.08936,1.43308,0.00558,0,0.0009902,0.0009902,0.0009902
155,1067.14,1.05693,1.62315,1.07398,0.0066,0.69804,0.61432,0.66862,0.67009,0.38113,0.6022,0.65544,0.64738,0.32578,1.63513,2.08936,1.43308,0.00558,0,0.0009836,0.0009836,0.0009836
156,1073.72,1.08981,1.57787,1.15908,0.0084,0.79727,0.5995,0.67692,0.67686,0.39861,0.58823,0.66374,0.65056,0.34118,1.61771,2.10791,1.32822,0.00543,0,0.000977,0.000977,0.000977
157,1080.51,1.00836,1.46809,1.00935,0.00776,0.76183,0.63328,0.63297,0.68107,0.40808,0.62628,0.62857,0.66532,0.35428,1.56733,2.12153,1.32384,0.00523,0,0.0009704,0.0009704,0.0009704
158,1087.24,1.10527,1.37659,1.06547,0.00954,0.64215,0.63823,0.64835,0.6791,0.41013,0.6253,0.64176,0.66263,0.35088,1.55213,2.15279,1.37655,0.00506,0,0.0009638,0.0009638,0.0009638
159,1093.91,1.03804,1.4472,1.04701,0.0078,0.72783,0.63823,0.64835,0.6791,0.41013,0.6253,0.64176,0.66263,0.35088,1.55213,2.15279,1.37655,0.00506,0,0.0009572,0.0009572,0.0009572
160,1100.98,1.10383,1.55107,0.98551,0.00644,0.73846,0.63339,0.65055,0.67804,0.40391,0.62589,0.63611,0.65724,0.34275,1.5501,2.16778,1.39602,0.00519,0,0.0009506,0.0009506,0.0009506
161,1107.91,1.21998,1.55447,1.051,0.00812,0.7296,0.6457,0.61538,0.66538,0.39359,0.64073,0.61147,0.65288,0.34755,1.55631,2.13193,1.42238,0.00535,0,0.000944,0.000944,0.000944
162,1114.78,1.09517,1.4818,1.00142,0.0079,0.64073,0.64881,0.61099,0.64828,0.38189,0.63537,0.61319,0.6421,0.33368,1.58835,2.12302,1.45904,0.00547,0,0.0009374,0.0009374,0.0009374
163,1121.69,1.01248,1.51499,1.033,0.00621,0.69469,0.64881,0.61099,0.64828,0.38189,0.63537,0.61319,0.6421,0.33368,1.58835,2.12302,1.45904,0.00547,0,0.0009308,0.0009308,0.0009308
164,1128.76,1.13866,1.47128,1.04835,0.00688,0.68127,0.58079,0.62637,0.61707,0.34751,0.55864,0.65495,0.60646,0.29358,1.6733,2.13732,1.48736,0.00565,0,0.0009242,0.0009242,0.0009242
165,1135.69,1.21989,1.45343,1.11301,0.01173,0.65938,0.60745,0.58681,0.61016,0.33987,0.59897,0.57802,0.5908,0.28342,1.69089,2.14125,1.49735,0.0057,0,0.0009176,0.0009176,0.0009176
166,1142.66,1.14722,1.54139,1.08515,0.0063,0.65967,0.58467,0.60332,0.60371,0.34841,0.56041,0.63516,0.59285,0.29046,1.61406,2.12569,1.46809,0.00536,0,0.000911,0.000911,0.000911
167,1149.59,1.11403,1.52912,1.0536,0.00741,0.77162,0.58467,0.60332,0.60371,0.34841,0.56041,0.63516,0.59285,0.29046,1.61406,2.12569,1.46809,0.00536,0,0.0009044,0.0009044,0.0009044
168,1156.43,1.06554,1.42425,1.08221,0.00696,0.60774,0.58738,0.59445,0.59888,0.3525,0.53403,0.63736,0.59156,0.29702,1.5752,2.11867,1.44236,0.00527,0,0.0008978,0.0008978,0.0008978
169,1163.62,1.13678,1.47662,0.97074,0.00631,0.6093,0.55459,0.64835,0.62108,0.36969,0.55353,0.65495,0.61013,0.30405,1.58375,2.1876,1.40407,0.00533,0,0.0008912,0.0008912,0.0008912
170,1170.42,1.07901,1.43798,0.98076,0.00756,0.65408,0.52205,0.66374,0.61231,0.36033,0.52514,0.65495,0.58936,0.28449,1.59694,2.26054,1.57635,0.00532,0,0.0008846,0.0008846,0.0008846
171,1177.19,1.07995,1.50076,1.18426,0.00816,0.65598,0.52205,0.66374,0.61231,0.36033,0.52514,0.65495,0.58936,0.28449,1.59694,2.26054,1.57635,0.00532,0,0.000878,0.000878,0.000878
172,1184.18,1.10018,1.42595,0.98747,0.00712,0.64671,0.53228,0.65934,0.61564,0.36491,0.5376,0.66593,0.60573,0.29684,1.5901,2.19065,1.53704,0.00534,0,0.0008714,0.0008714,0.0008714
173,1191.14,1.00519,1.4488,1.03085,0.00684,0.69075,0.57295,0.66813,0.63849,0.38413,0.58847,0.66374,0.63375,0.31753,1.56362,2.0669,1.39344,0.00514,0,0.0008648,0.0008648,0.0008648
174,1197.79,0.98331,1.31771,0.91899,0.00641,0.63653,0.597,0.67253,0.6472,0.39044,0.59505,0.67033,0.63554,0.31958,1.56342,2.04706,1.33546,0.00514,0,0.0008582,0.0008582,0.0008582
175,1204.31,1.04208,1.46895,1.02142,0.0069,0.72967,0.597,0.67253,0.6472,0.39044,0.59505,0.67033,0.63554,0.31958,1.56342,2.04706,1.33546,0.00514,0,0.0008516,0.0008516,0.0008516
176,1211.16,0.99281,1.31759,0.94015,0.00751,0.60924,0.58712,0.67692,0.64989,0.38469,0.59989,0.66154,0.64182,0.31649,1.57859,2.05987,1.3242,0.00518,0,0.000845,0.000845,0.000845
177,1217.63,0.99934,1.40756,0.93199,0.00603,0.66289,0.60243,0.6694,0.66011,0.39153,0.60543,0.66593,0.65911,0.31965,1.57001,2.07476,1.33167,0.00521,0,0.0008384,0.0008384,0.0008384
178,1224.52,1.02202,1.42662,0.93344,0.00736,0.71634,0.61925,0.66154,0.67157,0.40037,0.61368,0.65275,0.65367,0.3289,1.55478,2.06931,1.35449,0.00523,0,0.0008318,0.0008318,0.0008318
179,1231.1,1.03114,1.38977,1.08013,0.00906,0.64998,0.61925,0.66154,0.67157,0.40037,0.61368,0.65275,0.65367,0.3289,1.55478,2.06931,1.35449,0.00523,0,0.0008252,0.0008252,0.0008252
180,1237.97,1.04068,1.5393,0.96097,0.00589,0.66412,0.65624,0.65452,0.67877,0.40102,0.64419,0.65055,0.6569,0.32777,1.57906,2.08002,1.3874,0.00523,0,0.0008186,0.0008186,0.0008186
181,1244.53,1.03081,1.5749,0.96855,0.00638,0.78879,0.64837,0.64835,0.67164,0.39687,0.63921,0.66154,0.64928,0.3247,1.57775,2.1173,1.439,0.00521,0,0.000812,0.000812,0.000812
182,1251.05,1.04869,1.52429,1.00111,0.00659,0.67247,0.62149,0.67844,0.66407,0.38822,0.61299,0.67253,0.63452,0.32441,1.62541,2.21876,1.43542,0.00541,0,0.0008054,0.0008054,0.0008054
183,1257.64,1.04823,1.55832,1.11033,0.00995,0.64873,0.62149,0.67844,0.66407,0.38822,0.61299,0.67253,0.63452,0.32441,1.62541,2.21876,1.43542,0.00541,0,0.0007988,0.0007988,0.0007988
184,1264.3,1.01175,1.38941,0.90255,0.00625,0.65091,0.61405,0.65934,0.64914,0.37242,0.60501,0.64835,0.61524,0.31561,1.66968,2.27346,1.42575,0.00565,0,0.0007922,0.0007922,0.0007922
185,1270.92,1.06066,1.46463,1.05947,0.00898,0.72873,0.61579,0.63077,0.63361,0.37075,0.61102,0.63522,0.61551,0.31677,1.64526,2.19091,1.43767,0.00557,0,0.0007856,0.0007856,0.0007856
186,1277.77,0.99429,1.43417,1.01816,0.00638,0.71884,0.60818,0.61065,0.62113,0.36782,0.60962,0.61434,0.61058,0.31491,1.60287,2.10425,1.47001,0.00544,0,0.000779,0.000779,0.000779
187,1284.63,1.01601,1.48441,0.99046,0.00589,0.80606,0.60818,0.61065,0.62113,0.36782,0.60962,0.61434,0.61058,0.31491,1.60287,2.10425,1.47001,0.00544,0,0.0007724,0.0007724,0.0007724
188,1291.3,1.00912,1.42975,0.93655,0.00625,0.68129,0.61589,0.61318,0.62024,0.36788,0.57918,0.63736,0.59829,0.31334,1.60061,2.0711,1.45643,0.00539,0,0.0007658,0.0007658,0.0007658
189,1298.17,0.99131,1.37445,0.88055,0.00523,0.64648,0.62144,0.63859,0.63545,0.37384,0.61325,0.6691,0.62226,0.31877,1.63213,2.07912,1.42937,0.00554,0,0.0007592,0.0007592,0.0007592
190,1305,1.0489,1.44473,0.95438,0.00648,0.70609,0.62849,0.64835,0.64992,0.3836,0.63275,0.65275,0.64199,0.32657,1.65569,2.12255,1.45856,0.0057,0,0.0007526,0.0007526,0.0007526
191,1311.88,1.05747,1.47274,0.90199,0.00616,0.67183,0.62849,0.64835,0.64992,0.3836,0.63275,0.65275,0.64199,0.32657,1.65569,2.12255,1.45856,0.0057,0,0.000746,0.000746,0.000746
192,1318.78,1.07881,1.55141,0.90951,0.0054,0.72771,0.62855,0.65714,0.65716,0.39368,0.63166,0.65958,0.65164,0.34121,1.64553,2.11868,1.45238,0.00554,0,0.0007394,0.0007394,0.0007394
193,1325.3,1.02303,1.30603,1.03839,0.01084,0.5973,0.61982,0.65055,0.65975,0.39537,0.60558,0.66154,0.65078,0.35004,1.62324,2.1087,1.40708,0.0055,0,0.0007328,0.0007328,0.0007328
194,1332.26,1.03312,1.58103,0.94175,0.00524,0.76151,0.61381,0.61978,0.65153,0.39399,0.62568,0.61758,0.64151,0.35048,1.59755,2.0816,1.39733,0.00529,0,0.0007262,0.0007262,0.0007262
195,1338.96,1.05657,1.40908,0.97607,0.00681,0.63215,0.61381,0.61978,0.65153,0.39399,0.62568,0.61758,0.64151,0.35048,1.59755,2.0816,1.39733,0.00529,0,0.0007196,0.0007196,0.0007196
196,1345.77,1.02607,1.39194,0.89099,0.00653,0.60106,0.60659,0.61336,0.62241,0.3718,0.59874,0.6022,0.60746,0.31941,1.62532,2.12465,1.42549,0.00549,0,0.000713,0.000713,0.000713
197,1352.7,1.10765,1.45281,0.91031,0.00765,0.636,0.5898,0.61099,0.60935,0.36167,0.58318,0.5978,0.59472,0.30871,1.60871,2.14811,1.45319,0.00542,0,0.0007064,0.0007064,0.0007064
198,1359.62,0.98657,1.44933,0.819,0.00541,0.65258,0.59707,0.6,0.61659,0.36418,0.5913,0.5956,0.60013,0.31686,1.62307,2.15093,1.4282,0.0055,0,0.0006998,0.0006998,0.0006998
