epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
18,61.974,2.17071,3.10318,3.35967,0.00485,3.25053,0.024,0.11356,0.02729,0.01062,0.01933,0.09148,0.02012,0.00695,2.1238,3.08004,3.31921,0.00637,0,0.000282778,0.000282778,0.000282778
19,65.4676,1.99721,3.01985,3.34862,0.00516,3.02933,0.02267,0.10726,0.02738,0.01038,0.01933,0.09148,0.02075,0.0069,2.12849,3.07461,3.30859,0.00633,0,0.000295848,0.000295848,0.000295848
20,68.4959,1.6956,2.5328,3.2678,0.00472,2.77831,0.02267,0.10726,0.02738,0.01038,0.01933,0.09148,0.02075,0.0069,2.12849,3.07461,3.30859,0.00633,0,0.000308522,0.000308522,0.000308522
21,73.8655,2.2236,3.02349,3.29616,0.00471,2.86617,0.02133,0.10095,0.02712,0.01117,0.01867,0.08833,0.02335,0.00781,2.08452,3.05758,3.32037,0.00609,0,0.0003208,0.0003208,0.0003208
22,77.3207,1.92037,2.67127,3.22463,0.00432,2.76182,0.02133,0.10095,0.02712,0.01117,0.01867,0.08833,0.02335,0.00781,2.08452,3.05758,3.32037,0.00609,0,0.000332682,0.000332682,0.000332682
23,80.616,1.98054,2.86399,3.19904,0.00543,2.63558,0.02067,0.09779,0.02885,0.01192,0.01733,0.08202,0.02621,0.00758,2.07935,3.01366,3.31179,0.00603,0,0.000344168,0.000344168,0.000344168
24,85.3755,2.06726,2.85201,3.1759,0.00424,2.85615,0.02067,0.09779,0.02885,0.01192,0.01733,0.08202,0.02621,0.00758,2.07935,3.01366,3.31179,0.00603,0,0.000355258,0.000355258,0.000355258
25,87.6365,1.97364,3.29713,3.17031,0.00583,2.56967,0.02133,0.10095,0.0321,0.01256,0.018,0.08517,0.02816,0.00807,2.07422,3.01598,3.29886,0.00597,0,0.000365952,0.000365952,0.000365952
26,93.1867,2.25036,3.01724,3.10568,0.00436,2.49692,0.02133,0.10095,0.0321,0.01256,0.018,0.08517,0.02816,0.00807,2.07422,3.01598,3.29886,0.00597,0,0.00037625,0.00037625,0.00037625
27,96.809,2.02083,2.85254,3.09248,0.00448,2.51772,0.02133,0.10095,0.0305,0.01329,0.01867,0.08833,0.02648,0.00882,2.02933,3.03983,3.27551,0.00579,0,0.000386152,0.000386152,0.000386152
28,100.151,1.76647,2.57729,2.97371,0.00434,2.08156,0.02133,0.10095,0.0305,0.01329,0.01867,0.08833,0.02648,0.00882,2.02933,3.03983,3.27551,0.00579,0,0.000395658,0.000395658,0.000395658
29,104.082,1.98976,2.73325,3.02806,0.00442,2.21459,0.01933,0.09148,0.02289,0.0107,0.01667,0.07886,0.02079,0.0079,2.01829,3.02,3.28232,0.00583,0,0.000404768,0.000404768,0.000404768
30,107.182,1.71604,2.44339,2.91718,0.00434,2.27947,0.01933,0.09148,0.02289,0.0107,0.01667,0.07886,0.02079,0.0079,2.01829,3.02,3.28232,0.00583,0,0.000413482,0.000413482,0.000413482
31,110.977,2.15693,3.17117,2.98511,0.00479,2.24179,0.01667,0.07886,0.01991,0.01064,0.01733,0.08202,0.02295,0.00707,2.01268,3.0456,3.26579,0.00556,0,0.0004218,0.0004218,0.0004218
32,114.181,1.93275,2.65106,2.88528,0.00467,1.85522,0.01667,0.07886,0.01991,0.01064,0.01733,0.08202,0.02295,0.00707,2.01268,3.0456,3.26579,0.00556,0,0.000429722,0.000429722,0.000429722
33,118.869,1.89967,2.45695,2.85356,0.00377,2.06244,0.01667,0.07886,0.02783,0.01565,0.01533,0.07256,0.02329,0.00915,2.02489,3.15027,3.2495,0.00553,0,0.000437248,0.000437248,0.000437248
34,123.122,2.01389,2.60761,2.7412,0.00385,1.77865,0.01667,0.07886,0.02783,0.01565,0.01533,0.07256,0.02329,0.00915,2.02489,3.15027,3.2495,0.00553,0,0.000444378,0.000444378,0.000444378
35,126.454,2.1,2.94828,2.77084,0.00484,1.91836,0.018,0.08517,0.02446,0.01401,0.01667,0.07886,0.01993,0.00751,2.09743,3.23953,3.21738,0.00578,0,0.000451112,0.000451112,0.000451112
36,130.999,2.24984,3.1481,2.69933,0.00442,1.822,0.018,0.08517,0.02446,0.01401,0.01667,0.07886,0.01993,0.00751,2.09743,3.23953,3.21738,0.00578,0,0.00045745,0.00045745,0.00045745
37,134.637,1.70129,2.57002,2.6679,0.00384,1.73083,0.01933,0.09148,0.02275,0.0125,0.01867,0.08833,0.02118,0.00748,2.086,3.05657,3.19567,0.00576,0,0.000463392,0.000463392,0.000463392
38,137.991,1.74587,2.26177,2.55641,0.00429,1.51823,0.01933,0.09148,0.02275,0.0125,0.01867,0.08833,0.02118,0.00748,2.086,3.05657,3.19567,0.00576,0,0.000468938,0.000468938,0.000468938
39,140.749,1.92091,2.53933,2.53918,0.00428,1.61463,0.018,0.08517,0.02126,0.01181,0.01867,0.08833,0.02108,0.00683,2.07749,2.93936,3.18726,0.00567,0,0.000474088,0.000474088,0.000474088
40,143.361,1.57496,2.16007,2.40118,0.00386,1.48994,0.018,0.08517,0.02126,0.01181,0.01867,0.08833,0.02108,0.00683,2.07749,2.93936,3.18726,0.00567,0,0.000478842,0.000478842,0.000478842
41,146.045,1.63603,2.32841,2.458,0.00487,1.49034,0.01933,0.09148,0.02522,0.01342,0.02067,0.09779,0.0264,0.00813,2.08473,2.99442,3.14998,0.00573,0,0.0004832,0.0004832,0.0004832
42,149.34,1.74342,2.29281,2.30621,0.00404,1.47107,0.01933,0.09148,0.02522,0.01342,0.02067,0.09779,0.0264,0.00813,2.08473,2.99442,3.14998,0.00573,0,0.000487162,0.000487162,0.000487162
43,152.245,1.9268,2.80293,2.42499,0.00419,1.38836,0.02333,0.11041,0.03101,0.01531,0.02267,0.10726,0.02775,0.00985,2.12495,3.22523,3.09952,0.00578,0,0.000490728,0.000490728,0.000490728
44,155.479,1.79363,2.46257,2.30459,0.00458,1.44389,0.02333,0.11041,0.03101,0.01531,0.02267,0.10726,0.02775,0.00985,2.12495,3.22523,3.09952,0.00578,0,0.000493898,0.000493898,0.000493898
45,159.099,1.77484,2.42829,2.27453,0.00392,1.39054,0.02333,0.11041,0.03132,0.01632,0.024,0.11356,0.03003,0.01014,2.08423,3.1032,3.06012,0.00558,0,0.000496672,0.000496672,0.000496672
46,162.286,1.77039,2.46333,2.24034,0.00451,1.16519,0.02333,0.11041,0.03132,0.01632,0.024,0.11356,0.03003,0.01014,2.08423,3.1032,3.06012,0.00558,0,0.00049905,0.00049905,0.00049905
47,165.202,1.59807,2.27628,2.14315,0.00393,1.34456,0.02067,0.09779,0.02674,0.01493,0.02267,0.10726,0.02915,0.01021,2.03635,2.89503,3.05539,0.00542,0,0.000501032,0.000501032,0.000501032
48,168.112,1.71393,2.66806,2.10266,0.00438,1.16701,0.02067,0.09779,0.02674,0.01493,0.02267,0.10726,0.02915,0.01021,2.03635,2.89503,3.05539,0.00542,0,0.000502618,0.000502618,0.000502618
49,172.52,1.94188,2.64476,2.13086,0.00411,1.31809,0.02533,0.11987,0.02987,0.01668,0.02533,0.11987,0.02986,0.01037,2.04976,2.94775,3.02442,0.00547,0,0.000503808,0.000503808,0.000503808
50,176.192,1.94138,2.58251,2.02653,0.00378,1.27629,0.02533,0.11987,0.02987,0.01668,0.02533,0.11987,0.02986,0.01037,2.04976,2.94775,3.02442,0.00547,0,0.000504602,0.000504602,0.000504602
51,178.812,1.59058,2.39352,2.03672,0.00446,1.07505,0.02933,0.1388,0.03341,0.01864,0.02933,0.1388,0.03082,0.00988,2.12649,3.3962,2.96378,0.00553,0,0.000505,0.000505,0.000505
52,181.452,1.46156,2.0956,1.95094,0.00469,1.0424,0.02933,0.1388,0.03341,0.01864,0.02933,0.1388,0.03082,0.00988,2.12649,3.3962,2.96378,0.00553,0,0.000505002,0.000505002,0.000505002
53,184.194,1.89744,2.64051,2.17628,0.00423,1.11372,0.02933,0.1388,0.03341,0.01864,0.02933,0.1388,0.03082,0.00988,2.12649,3.3962,2.96378,0.00553,0,0.000504608,0.000504608,0.000504608
54,187.681,1.87492,2.49601,1.98064,0.00385,1.1832,0.04133,0.19558,0.04494,0.0237,0.03733,0.17666,0.03907,0.01254,2.14788,3.49303,2.87488,0.00563,0,0.000503818,0.000503818,0.000503818
55,191.673,2.05609,2.52519,1.88036,0.00369,1.10705,0.04133,0.19558,0.04494,0.0237,0.03733,0.17666,0.03907,0.01254,2.14788,3.49303,2.87488,0.00563,0,0.000502632,0.000502632,0.000502632
56,194.487,1.77958,2.54796,2.05526,0.00441,1.10509,0.04133,0.19558,0.04494,0.0237,0.03733,0.17666,0.03907,0.01254,2.14788,3.49303,2.87488,0.00563,0,0.00050105,0.00050105,0.00050105
57,198.544,1.79836,2.44113,1.84562,0.00362,1.18862,0.04867,0.23028,0.05698,0.03252,0.046,0.21767,0.0512,0.01919,2.07619,3.11097,2.79304,0.00537,0,0.000499072,0.000499072,0.000499072
58,202.151,1.76024,2.34063,1.85918,0.00363,1.01765,0.04867,0.23028,0.05698,0.03252,0.046,0.21767,0.0512,0.01919,2.07619,3.11097,2.79304,0.00537,0,0.000496698,0.000496698,0.000496698
59,204.474,1.53819,2.23993,2.01292,0.0041,1.0006,0.04867,0.23028,0.05698,0.03252,0.046,0.21767,0.0512,0.01919,2.07619,3.11097,2.79304,0.00537,0,0.000493928,0.000493928,0.000493928
60,209.736,2.04364,2.5,1.86266,0.00362,1.08167,0.06,0.28391,0.08809,0.05008,0.056,0.26498,0.07441,0.03147,2.03897,2.73297,2.71233,0.00533,0,0.000490762,0.000490762,0.000490762
61,213.86,1.86002,2.27912,1.88893,0.00391,1.08167,0.06,0.28391,0.08809,0.05008,0.056,0.26498,0.07441,0.03147,2.03897,2.73297,2.71233,0.00533,0,0.0004872,0.0004872,0.0004872
62,215.894,1.52509,1.98506,2.22676,0.00484,0.97071,0.06,0.28391,0.08809,0.05008,0.056,0.26498,0.07441,0.03147,2.03897,2.73297,2.71233,0.00533,0,0.000483242,0.000483242,0.000483242
63,218.9,1.69253,2.19663,1.81991,0.00381,1.01644,0.07267,0.34385,0.12897,0.07238,0.06267,0.29653,0.11012,0.04568,2.04094,2.61493,2.64333,0.00507,0,0.000478888,0.000478888,0.000478888
64,223.213,1.82495,2.16448,1.68334,0.00304,1.03671,0.07267,0.34385,0.12897,0.07238,0.06267,0.29653,0.11012,0.04568,2.04094,2.61493,2.64333,0.00507,0,0.000474138,0.000474138,0.000474138
65,227.124,1.82857,2.28988,1.89604,0.00379,0.94283,0.07267,0.34385,0.12897,0.07238,0.06267,0.29653,0.11012,0.04568,2.04094,2.61493,2.64333,0.00507,0,0.000468992,0.000468992,0.000468992
66,231.411,1.91876,2.5633,1.84303,0.00374,0.98987,0.08333,0.39432,0.16211,0.08812,0.07067,0.33438,0.13486,0.05153,2.12523,2.66464,2.59546,0.00525,0,0.00046345,0.00046345,0.00046345
67,235.917,1.88186,2.29875,1.71519,0.00358,0.99773,0.08333,0.39432,0.16211,0.08812,0.07067,0.33438,0.13486,0.05153,2.12523,2.66464,2.59546,0.00525,0,0.000457512,0.000457512,0.000457512
68,239.356,1.74544,2.30256,1.83693,0.00389,0.98923,0.08333,0.39432,0.16211,0.08812,0.07067,0.33438,0.13486,0.05153,2.12523,2.66464,2.59546,0.00525,0,0.000451178,0.000451178,0.000451178
69,243.57,1.62822,2.06302,1.68075,0.00336,0.85092,0.08467,0.40063,0.17706,0.08882,0.06533,0.30915,0.13137,0.04857,2.24891,2.88834,2.53465,0.00576,0,0.000444448,0.000444448,0.000444448
70,247.153,1.72883,2.14551,1.71403,0.00365,0.89729,0.08467,0.40063,0.17706,0.08882,0.06533,0.30915,0.13137,0.04857,2.24891,2.88834,2.53465,0.00576,0,0.000437322,0.000437322,0.000437322
71,250.913,1.59594,2.03728,1.6235,0.00328,0.99535,0.08467,0.40063,0.17706,0.08882,0.06533,0.30915,0.13137,0.04857,2.24891,2.88834,2.53465,0.00576,0,0.0004298,0.0004298,0.0004298
72,254.289,1.84274,2.14146,1.69513,0.00346,0.89239,0.092,0.43533,0.19875,0.09778,0.07133,0.33754,0.13199,0.05043,2.20219,3.03231,2.48276,0.00552,0,0.000421882,0.000421882,0.000421882
73,257.82,1.81559,2.37305,1.83378,0.00352,0.88116,0.092,0.43533,0.19875,0.09778,0.07133,0.33754,0.13199,0.05043,2.20219,3.03231,2.48276,0.00552,0,0.000413568,0.000413568,0.000413568
74,259.843,1.56578,2.20399,2.02273,0.00483,0.91795,0.092,0.43533,0.19875,0.09778,0.07133,0.33754,0.13199,0.05043,2.20219,3.03231,2.48276,0.00552,0,0.000404858,0.000404858,0.000404858
75,263.357,1.8634,2.36222,1.79599,0.00383,0.92904,0.098,0.46372,0.23041,0.11366,0.08133,0.38486,0.17028,0.06085,2.0844,2.96811,2.42661,0.00521,0,0.000395752,0.000395752,0.000395752
76,266.798,1.69063,2.04491,1.78517,0.00374,0.91266,0.098,0.46372,0.23041,0.11366,0.08133,0.38486,0.17028,0.06085,2.0844,2.96811,2.42661,0.00521,0,0.00038625,0.00038625,0.00038625
77,269.452,1.55977,2.09393,1.84746,0.00408,0.76164,0.098,0.46372,0.23041,0.11366,0.08133,0.38486,0.17028,0.06085,2.0844,2.96811,2.42661,0.00521,0,0.000376352,0.000376352,0.000376352
78,272.241,1.61892,2.23789,1.76529,0.00397,0.92018,0.10533,0.49842,0.25229,0.12794,0.08667,0.41009,0.19254,0.07113,1.98338,2.81895,2.38995,0.00487,0,0.000366058,0.000366058,0.000366058
79,276.348,1.75534,2.02849,1.73181,0.0037,0.88777,0.10533,0.49842,0.25229,0.12794,0.08667,0.41009,0.19254,0.07113,1.98338,2.81895,2.38995,0.00487,0,0.000355368,0.000355368,0.000355368
80,279.608,1.97952,2.23016,1.76454,0.00365,0.79396,0.10533,0.49842,0.25229,0.12794,0.08667,0.41009,0.19254,0.07113,1.98338,2.81895,2.38995,0.00487,0,0.000344282,0.000344282,0.000344282
81,285.449,1.85231,2.14628,1.68164,0.00381,0.98466,0.108,0.51104,0.26575,0.13534,0.08867,0.41956,0.20334,0.07368,1.96841,2.68411,2.35821,0.00487,0,0.0003328,0.0003328,0.0003328
82,288.99,1.65472,2.05453,1.66027,0.0034,0.88036,0.108,0.51104,0.26575,0.13534,0.08867,0.41956,0.20334,0.07368,1.96841,2.68411,2.35821,0.00487,0,0.000320922,0.000320922,0.000320922
83,292.875,1.9067,2.37756,1.73661,0.00354,0.9624,0.108,0.51104,0.26575,0.13534,0.08867,0.41956,0.20334,0.07368,1.96841,2.68411,2.35821,0.00487,0,0.000308648,0.000308648,0.000308648
84,297.884,2.15183,2.4847,1.76577,0.00346,0.94936,0.11133,0.52681,0.27337,0.13,0.088,0.4164,0.18539,0.06927,1.97718,2.61476,2.3171,0.00486,0,0.000295978,0.000295978,0.000295978
85,302.203,1.70621,2.07467,1.60718,0.00337,0.83213,0.11133,0.52681,0.27337,0.13,0.088,0.4164,0.18539,0.06927,1.97718,2.61476,2.3171,0.00486,0,0.000282912,0.000282912,0.000282912
86,304.758,1.61888,2.17044,1.81034,0.00438,0.92404,0.11133,0.52681,0.27337,0.13,0.088,0.4164,0.18539,0.06927,1.97718,2.61476,2.3171,0.00486,0,0.00026945,0.00026945,0.00026945
87,308.968,1.8218,2.09445,1.66696,0.00314,0.95714,0.11133,0.52681,0.27337,0.13,0.088,0.4164,0.18539,0.06927,1.97718,2.61476,2.3171,0.00486,0,0.000255592,0.000255592,0.000255592
88,311.367,1.62572,2.16048,1.70134,0.00397,0.80947,0.198,0.50473,0.27304,0.12738,0.16335,0.4164,0.1936,0.06874,2.01834,2.55934,2.25491,0.00498,0,0.000241338,0.000241338,0.000241338
89,313.226,1.3108,1.64102,1.8262,0.00482,0.84323,0.198,0.50473,0.27304,0.12738,0.16335,0.4164,0.1936,0.06874,2.01834,2.55934,2.25491,0.00498,0,0.000226688,0.000226688,0.000226688
90,317.824,1.98829,2.33665,1.71254,0.00349,0.86992,0.198,0.50473,0.27304,0.12738,0.16335,0.4164,0.1936,0.06874,2.01834,2.55934,2.25491,0.00498,0,0.000211642,0.000211642,0.000211642
91,320.19,1.83641,2.1149,1.84338,0.00413,0.93867,0.198,0.50473,0.27304,0.12738,0.16335,0.4164,0.1936,0.06874,2.01834,2.55934,2.25491,0.00498,0,0.0001962,0.0001962,0.0001962
92,322.507,1.78651,2.30466,2.02024,0.00453,0.91121,0.29167,0.42587,0.28228,0.13023,0.23981,0.35016,0.1914,0.06866,2.02162,2.48094,2.19978,0.00496,0,0.000180362,0.000180362,0.000180362
93,324.731,2.13374,2.40869,2.15279,0.00426,1.03494,0.29167,0.42587,0.28228,0.13023,0.23981,0.35016,0.1914,0.06866,2.02162,2.48094,2.19978,0.00496,0,0.000164128,0.000164128,0.000164128
94,327.291,1.71084,1.94411,1.86363,0.00428,0.87454,0.29167,0.42587,0.28228,0.13023,0.23981,0.35016,0.1914,0.06866,2.02162,2.48094,2.19978,0.00496,0,0.000147498,0.000147498,0.000147498
95,329.394,2.00326,2.38838,2.13819,0.00457,0.88011,0.29167,0.42587,0.28228,0.13023,0.23981,0.35016,0.1914,0.06866,2.02162,2.48094,2.19978,0.00496,0,0.000130472,0.000130472,0.000130472
96,331.547,1.77428,2.11838,1.87896,0.00378,0.85394,0.37536,0.34385,0.28857,0.13497,0.29659,0.33386,0.20316,0.07351,2.0037,2.43904,2.142,0.00488,0,0.00011305,0.00011305,0.00011305
97,333.88,1.56144,2.12939,1.9187,0.00529,0.83878,0.37536,0.34385,0.28857,0.13497,0.29659,0.33386,0.20316,0.07351,2.0037,2.43904,2.142,0.00488,0,9.5232e-05,9.5232e-05,9.5232e-05
98,336.125,1.73079,2.13519,1.92166,0.0046,0.89121,0.37536,0.34385,0.28857,0.13497,0.29659,0.33386,0.20316,0.07351,2.0037,2.43904,2.142,0.00488,0,7.7018e-05,7.7018e-05,7.7018e-05
99,338.314,1.7298,2.09291,1.8508,0.00418,0.86665,0.37536,0.34385,0.28857,0.13497,0.29659,0.33386,0.20316,0.07351,2.0037,2.43904,2.142,0.00488,0,5.8408e-05,5.8408e-05,5.8408e-05
100,340.061,1.5682,1.94915,1.86767,0.00429,0.8299,0.42841,0.28609,0.29291,0.13892,0.33719,0.2776,0.21648,0.0777,1.99175,2.41253,2.09836,0.00487,0,3.9402e-05,3.9402e-05,3.9402e-05
