epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
34,120.094,1.77536,2.71992,2.93286,0.00499,1.09194,0.43091,0.20065,0.22537,0.08842,0.24565,0.28076,0.20986,0.07557,1.82388,2.3623,3.61524,0.01042,0,0.0017822,0.0017822,0.0017822
35,123.356,1.82265,2.71793,3.49456,0.00598,1.07911,0.43091,0.20065,0.22537,0.08842,0.24565,0.28076,0.20986,0.07557,1.82388,2.3623,3.61524,0.01042,0,0.0017756,0.0017756,0.0017756
36,127.09,2.01447,2.76871,2.54949,0.00513,1.24221,0.43091,0.20065,0.22537,0.08842,0.24565,0.28076,0.20986,0.07557,1.82388,2.3623,3.61524,0.01042,0,0.001769,0.001769,0.001769
37,130.787,1.78165,2.5772,2.74406,0.00655,1.14123,0.43091,0.20065,0.22537,0.08842,0.24565,0.28076,0.20986,0.07557,1.82388,2.3623,3.61524,0.01042,0,0.0017624,0.0017624,0.0017624
38,134.349,1.73515,2.40085,2.89747,0.00603,1.07541,0.3828,0.31861,0.32343,0.15243,0.3524,0.28707,0.27481,0.09881,1.51226,2.25726,2.92184,0.00922,0,0.0017558,0.0017558,0.0017558
39,137.825,1.59873,2.54224,2.93104,0.00594,0.87178,0.3828,0.31861,0.32343,0.15243,0.3524,0.28707,0.27481,0.09881,1.51226,2.25726,2.92184,0.00922,0,0.0017492,0.0017492,0.0017492
40,141.083,1.48394,2.12002,2.38696,0.00455,0.94204,0.3828,0.31861,0.32343,0.15243,0.3524,0.28707,0.27481,0.09881,1.51226,2.25726,2.92184,0.00922,0,0.0017426,0.0017426,0.0017426
41,144.508,1.55372,2.2574,2.91682,0.00721,1.11955,0.3828,0.31861,0.32343,0.15243,0.3524,0.28707,0.27481,0.09881,1.51226,2.25726,2.92184,0.00922,0,0.001736,0.001736,0.001736
42,148.127,1.61767,2.45179,2.54518,0.00491,0.98142,0.51644,0.37539,0.43057,0.2146,0.48245,0.35288,0.38089,0.13713,1.38812,2.25731,2.59116,0.00707,0,0.0017294,0.0017294,0.0017294
43,151.521,1.77433,2.70934,2.46845,0.00467,0.90974,0.51644,0.37539,0.43057,0.2146,0.48245,0.35288,0.38089,0.13713,1.38812,2.25731,2.59116,0.00707,0,0.0017228,0.0017228,0.0017228
44,154.987,1.54713,2.31153,2.86714,0.00642,1.00894,0.51644,0.37539,0.43057,0.2146,0.48245,0.35288,0.38089,0.13713,1.38812,2.25731,2.59116,0.00707,0,0.0017162,0.0017162,0.0017162
45,158.676,1.67444,2.5274,2.77575,0.00515,0.94542,0.51644,0.37539,0.43057,0.2146,0.48245,0.35288,0.38089,0.13713,1.38812,2.25731,2.59116,0.00707,0,0.0017096,0.0017096,0.0017096
46,162.161,1.53458,2.40146,2.93277,0.00625,0.97419,0.54971,0.38126,0.41075,0.21359,0.50799,0.35962,0.36865,0.14039,1.49335,2.1326,2.51673,0.00795,0,0.001703,0.001703,0.001703
47,165.694,1.54894,2.13653,2.38922,0.00504,0.92868,0.54971,0.38126,0.41075,0.21359,0.50799,0.35962,0.36865,0.14039,1.49335,2.1326,2.51673,0.00795,0,0.0016964,0.0016964,0.0016964
48,168.906,1.64507,2.33464,2.64691,0.00589,1.01364,0.54971,0.38126,0.41075,0.21359,0.50799,0.35962,0.36865,0.14039,1.49335,2.1326,2.51673,0.00795,0,0.0016898,0.0016898,0.0016898
49,172.514,1.67711,2.25908,2.33696,0.00445,0.92865,0.54971,0.38126,0.41075,0.21359,0.50799,0.35962,0.36865,0.14039,1.49335,2.1326,2.51673,0.00795,0,0.0016832,0.0016832,0.0016832
50,176.036,1.78068,2.36309,2.5133,0.00448,1.06222,0.52904,0.38271,0.41101,0.2207,0.50358,0.35331,0.36041,0.15229,1.53819,2.15402,2.5353,0.00824,0,0.0016766,0.0016766,0.0016766
51,179.238,1.48575,2.2251,2.53836,0.00587,0.71954,0.52904,0.38271,0.41101,0.2207,0.50358,0.35331,0.36041,0.15229,1.53819,2.15402,2.5353,0.00824,0,0.00167,0.00167,0.00167
52,182.578,1.54275,2.27223,2.71664,0.00719,0.76788,0.52904,0.38271,0.41101,0.2207,0.50358,0.35331,0.36041,0.15229,1.53819,2.15402,2.5353,0.00824,0,0.0016634,0.0016634,0.0016634
53,185.753,1.6651,2.41104,2.80843,0.0054,0.87091,0.52904,0.38271,0.41101,0.2207,0.50358,0.35331,0.36041,0.15229,1.53819,2.15402,2.5353,0.00824,0,0.0016568,0.0016568,0.0016568
54,189.337,1.7196,2.355,2.25488,0.00438,0.90193,0.49765,0.39117,0.43028,0.22316,0.45564,0.36593,0.37793,0.16306,1.68475,2.08062,2.59006,0.00911,0,0.0016502,0.0016502,0.0016502
55,192.767,1.74232,2.27299,2.44203,0.00479,0.84775,0.49765,0.39117,0.43028,0.22316,0.45564,0.36593,0.37793,0.16306,1.68475,2.08062,2.59006,0.00911,0,0.0016436,0.0016436,0.0016436
56,196.068,1.57046,2.28334,2.7901,0.007,0.89642,0.49765,0.39117,0.43028,0.22316,0.45564,0.36593,0.37793,0.16306,1.68475,2.08062,2.59006,0.00911,0,0.001637,0.001637,0.001637
57,199.604,1.60104,2.1971,2.39971,0.00467,0.98012,0.49765,0.39117,0.43028,0.22316,0.45564,0.36593,0.37793,0.16306,1.68475,2.08062,2.59006,0.00911,0,0.0016304,0.0016304,0.0016304
58,203.175,1.62237,2.20168,2.36412,0.00443,0.87165,0.48573,0.45741,0.42494,0.21352,0.45531,0.40345,0.36755,0.15062,1.66785,2.01447,2.41954,0.00951,0,0.0016238,0.0016238,0.0016238
59,206.321,1.56408,2.0388,2.40243,0.00605,0.84227,0.48573,0.45741,0.42494,0.21352,0.45531,0.40345,0.36755,0.15062,1.66785,2.01447,2.41954,0.00951,0,0.0016172,0.0016172,0.0016172
60,210.062,1.69755,2.35326,2.5191,0.00586,0.9506,0.48573,0.45741,0.42494,0.21352,0.45531,0.40345,0.36755,0.15062,1.66785,2.01447,2.41954,0.00951,0,0.0016106,0.0016106,0.0016106
61,213.571,1.52776,2.05141,2.52907,0.00549,0.94162,0.48573,0.45741,0.42494,0.21352,0.45531,0.40345,0.36755,0.15062,1.66785,2.01447,2.41954,0.00951,0,0.001604,0.001604,0.001604
62,216.77,1.49021,1.98902,2.48443,0.00586,0.76684,0.51295,0.39432,0.4373,0.21527,0.46501,0.35919,0.37268,0.15212,1.45802,1.92809,2.40518,0.00671,0,0.0015974,0.0015974,0.0015974
63,220.124,1.59442,2.16495,2.24801,0.00524,0.773,0.51295,0.39432,0.4373,0.21527,0.46501,0.35919,0.37268,0.15212,1.45802,1.92809,2.40518,0.00671,0,0.0015908,0.0015908,0.0015908
64,223.799,1.59542,1.94287,2.08006,0.00487,0.81974,0.51295,0.39432,0.4373,0.21527,0.46501,0.35919,0.37268,0.15212,1.45802,1.92809,2.40518,0.00671,0,0.0015842,0.0015842,0.0015842
65,227.21,1.51385,1.95201,2.35265,0.00592,0.79695,0.51295,0.39432,0.4373,0.21527,0.46501,0.35919,0.37268,0.15212,1.45802,1.92809,2.40518,0.00671,0,0.0015776,0.0015776,0.0015776
66,230.925,1.66045,2.16786,2.34489,0.00462,0.77127,0.47467,0.44164,0.43153,0.21743,0.43008,0.41009,0.36624,0.14525,1.34738,1.90353,2.32467,0.0064,0,0.001571,0.001571,0.001571
67,234.56,1.56209,2.08786,2.24096,0.00428,0.847,0.47467,0.44164,0.43153,0.21743,0.43008,0.41009,0.36624,0.14525,1.34738,1.90353,2.32467,0.0064,0,0.0015644,0.0015644,0.0015644
68,238.128,1.56919,2.20851,2.18118,0.00427,0.87734,0.47467,0.44164,0.43153,0.21743,0.43008,0.41009,0.36624,0.14525,1.34738,1.90353,2.32467,0.0064,0,0.0015578,0.0015578,0.0015578
69,241.817,1.5057,2.04876,1.94429,0.00371,0.68753,0.47467,0.44164,0.43153,0.21743,0.43008,0.41009,0.36624,0.14525,1.34738,1.90353,2.32467,0.0064,0,0.0015512,0.0015512,0.0015512
70,245.421,1.57999,2.19013,2.1407,0.00436,0.75893,0.50745,0.46372,0.45072,0.23106,0.42934,0.42587,0.38104,0.15445,1.4122,1.86137,2.24292,0.00754,0,0.0015446,0.0015446,0.0015446
71,249.08,1.41759,1.9593,2.27142,0.00431,0.86103,0.50745,0.46372,0.45072,0.23106,0.42934,0.42587,0.38104,0.15445,1.4122,1.86137,2.24292,0.00754,0,0.001538,0.001538,0.001538
72,252.697,1.62181,1.89312,2.14636,0.0041,0.73021,0.50745,0.46372,0.45072,0.23106,0.42934,0.42587,0.38104,0.15445,1.4122,1.86137,2.24292,0.00754,0,0.0015314,0.0015314,0.0015314
73,256.262,1.58903,2.15198,2.20046,0.00442,0.78378,0.50745,0.46372,0.45072,0.23106,0.42934,0.42587,0.38104,0.15445,1.4122,1.86137,2.24292,0.00754,0,0.0015248,0.0015248,0.0015248
74,259.385,1.44107,2.09188,2.31969,0.00516,0.72508,0.56205,0.45426,0.46778,0.24157,0.47878,0.3883,0.37399,0.14838,1.45738,1.88357,2.34973,0.00809,0,0.0015182,0.0015182,0.0015182
75,262.907,1.6623,2.18565,2.02628,0.0044,0.80436,0.56205,0.45426,0.46778,0.24157,0.47878,0.3883,0.37399,0.14838,1.45738,1.88357,2.34973,0.00809,0,0.0015116,0.0015116,0.0015116
76,266.393,1.57712,2.06271,2.06079,0.00451,0.72077,0.56205,0.45426,0.46778,0.24157,0.47878,0.3883,0.37399,0.14838,1.45738,1.88357,2.34973,0.00809,0,0.001505,0.001505,0.001505
77,269.568,1.38289,1.9545,2.19225,0.00485,0.6188,0.56205,0.45426,0.46778,0.24157,0.47878,0.3883,0.37399,0.14838,1.45738,1.88357,2.34973,0.00809,0,0.0014984,0.0014984,0.0014984
78,273.05,1.43361,1.95401,2.15016,0.00462,0.82536,0.54855,0.47319,0.49931,0.26615,0.48028,0.42902,0.41635,0.17873,1.40652,1.84369,2.26066,0.00749,0,0.0014918,0.0014918,0.0014918
79,276.607,1.39994,2.00458,2.28791,0.00455,0.74321,0.54855,0.47319,0.49931,0.26615,0.48028,0.42902,0.41635,0.17873,1.40652,1.84369,2.26066,0.00749,0,0.0014852,0.0014852,0.0014852
80,280.22,1.43451,1.87587,2.89344,0.00773,0.61745,0.54855,0.47319,0.49931,0.26615,0.48028,0.42902,0.41635,0.17873,1.40652,1.84369,2.26066,0.00749,0,0.0014786,0.0014786,0.0014786
81,284.066,1.63026,2.00396,2.23657,0.00489,0.85869,0.54855,0.47319,0.49931,0.26615,0.48028,0.42902,0.41635,0.17873,1.40652,1.84369,2.26066,0.00749,0,0.001472,0.001472,0.001472
82,287.75,1.49527,2.0144,1.94241,0.00362,0.74393,0.52258,0.5142,0.50139,0.26735,0.44963,0.41956,0.39184,0.17142,1.48827,1.78923,2.16396,0.00893,0,0.0014654,0.0014654,0.0014654
83,291.426,1.54847,2.13534,2.31477,0.00556,0.71733,0.52258,0.5142,0.50139,0.26735,0.44963,0.41956,0.39184,0.17142,1.48827,1.78923,2.16396,0.00893,0,0.0014588,0.0014588,0.0014588
84,295.431,1.85233,2.23482,1.86745,0.00312,0.81004,0.52258,0.5142,0.50139,0.26735,0.44963,0.41956,0.39184,0.17142,1.48827,1.78923,2.16396,0.00893,0,0.0014522,0.0014522,0.0014522
85,298.998,1.575,1.96905,1.6664,0.00346,0.65246,0.52258,0.5142,0.50139,0.26735,0.44963,0.41956,0.39184,0.17142,1.48827,1.78923,2.16396,0.00893,0,0.0014456,0.0014456,0.0014456
86,302.237,1.51329,2.07925,1.99717,0.00462,0.72036,0.54805,0.53628,0.51412,0.2803,0.5014,0.48218,0.43522,0.18815,1.40948,1.71533,2.10463,0.00879,0,0.001439,0.001439,0.001439
87,306.062,1.57725,1.98914,1.77333,0.00315,0.73356,0.54805,0.53628,0.51412,0.2803,0.5014,0.48218,0.43522,0.18815,1.40948,1.71533,2.10463,0.00879,0,0.0014324,0.0014324,0.0014324
88,309.312,1.50805,2.10001,2.08624,0.00436,0.67005,0.54805,0.53628,0.51412,0.2803,0.5014,0.48218,0.43522,0.18815,1.40948,1.71533,2.10463,0.00879,0,0.0014258,0.0014258,0.0014258
89,312.328,1.27369,1.68379,2.31515,0.0061,0.71771,0.54805,0.53628,0.51412,0.2803,0.5014,0.48218,0.43522,0.18815,1.40948,1.71533,2.10463,0.00879,0,0.0014192,0.0014192,0.0014192
90,316.111,1.57754,2.06682,1.96541,0.00439,0.69878,0.5594,0.47319,0.52284,0.28079,0.51388,0.44479,0.46504,0.20829,1.39175,1.69281,2.06358,0.00829,0,0.0014126,0.0014126,0.0014126
91,319.442,1.54932,2.00267,1.89896,0.00471,0.76191,0.5594,0.47319,0.52284,0.28079,0.51388,0.44479,0.46504,0.20829,1.39175,1.69281,2.06358,0.00829,0,0.001406,0.001406,0.001406
92,322.838,1.47247,1.82135,2.40463,0.00574,0.62235,0.5594,0.47319,0.52284,0.28079,0.51388,0.44479,0.46504,0.20829,1.39175,1.69281,2.06358,0.00829,0,0.0013994,0.0013994,0.0013994
93,326.169,1.37003,1.80433,2.06324,0.00558,0.67765,0.5594,0.47319,0.52284,0.28079,0.51388,0.44479,0.46504,0.20829,1.39175,1.69281,2.06358,0.00829,0,0.0013928,0.0013928,0.0013928
94,330.015,1.47141,1.95351,2.00876,0.00458,0.70397,0.57301,0.46688,0.51553,0.28463,0.54478,0.4511,0.48247,0.21393,1.33636,1.70479,2.06311,0.00663,0,0.0013862,0.0013862,0.0013862
95,333.492,1.46941,2.06809,2.07607,0.00476,0.74664,0.57301,0.46688,0.51553,0.28463,0.54478,0.4511,0.48247,0.21393,1.33636,1.70479,2.06311,0.00663,0,0.0013796,0.0013796,0.0013796
96,336.662,1.36328,1.98287,2.16119,0.00542,0.51954,0.57301,0.46688,0.51553,0.28463,0.54478,0.4511,0.48247,0.21393,1.33636,1.70479,2.06311,0.00663,0,0.001373,0.001373,0.001373
97,340.299,1.43716,2.08888,2.23736,0.0051,0.79754,0.57301,0.46688,0.51553,0.28463,0.54478,0.4511,0.48247,0.21393,1.33636,1.70479,2.06311,0.00663,0,0.0013664,0.0013664,0.0013664
98,343.879,1.41987,1.98684,2.61247,0.00533,0.66305,0.60843,0.4858,0.54115,0.30042,0.58668,0.45741,0.49245,0.21141,1.25944,1.72348,1.96309,0.00568,0,0.0013598,0.0013598,0.0013598
99,347.234,1.43289,2.02302,1.95544,0.0044,0.70628,0.60843,0.4858,0.54115,0.30042,0.58668,0.45741,0.49245,0.21141,1.25944,1.72348,1.96309,0.00568,0,0.0013532,0.0013532,0.0013532
100,350.906,1.47704,1.8723,1.71064,0.00393,0.70421,0.60843,0.4858,0.54115,0.30042,0.58668,0.45741,0.49245,0.21141,1.25944,1.72348,1.96309,0.00568,0,0.0013466,0.0013466,0.0013466
101,354.466,1.40761,1.93087,2.21387,0.00584,0.70041,0.60843,0.4858,0.54115,0.30042,0.58668,0.45741,0.49245,0.21141,1.25944,1.72348,1.96309,0.00568,0,0.00134,0.00134,0.00134
102,357.871,1.37354,1.96145,2.10566,0.00521,0.78481,0.58366,0.49527,0.52356,0.28417,0.56851,0.44795,0.4598,0.19121,1.26219,1.73153,1.85681,0.00504,0,0.0013334,0.0013334,0.0013334
103,361.242,1.34548,1.74455,1.87835,0.00405,0.62768,0.58366,0.49527,0.52356,0.28417,0.56851,0.44795,0.4598,0.19121,1.26219,1.73153,1.85681,0.00504,0,0.0013268,0.0013268,0.0013268
104,364.678,1.40579,2.10591,2.37288,0.00557,0.84242,0.58366,0.49527,0.52356,0.28417,0.56851,0.44795,0.4598,0.19121,1.26219,1.73153,1.85681,0.00504,0,0.0013202,0.0013202,0.0013202
105,367.894,1.34457,1.79487,2.24995,0.00583,0.65093,0.58366,0.49527,0.52356,0.28417,0.56851,0.44795,0.4598,0.19121,1.26219,1.73153,1.85681,0.00504,0,0.0013136,0.0013136,0.0013136
106,371.381,1.40625,1.88811,2.19554,0.00633,0.72655,0.61834,0.51735,0.53993,0.28775,0.57761,0.48265,0.47922,0.20433,1.27857,1.73902,1.84729,0.00507,0,0.001307,0.001307,0.001307
107,375.09,1.35309,1.71675,1.82939,0.00377,0.63848,0.61834,0.51735,0.53993,0.28775,0.57761,0.48265,0.47922,0.20433,1.27857,1.73902,1.84729,0.00507,0,0.0013004,0.0013004,0.0013004
108,378.625,1.45951,1.83417,1.78271,0.00422,0.61998,0.61834,0.51735,0.53993,0.28775,0.57761,0.48265,0.47922,0.20433,1.27857,1.73902,1.84729,0.00507,0,0.0012938,0.0012938,0.0012938
109,382.193,1.54304,1.99285,1.81421,0.0038,0.54698,0.61834,0.51735,0.53993,0.28775,0.57761,0.48265,0.47922,0.20433,1.27857,1.73902,1.84729,0.00507,0,0.0012872,0.0012872,0.0012872
110,385.678,1.34433,1.96606,1.80942,0.00419,0.66709,0.60004,0.55205,0.54782,0.30254,0.55561,0.51735,0.49173,0.21307,1.37224,1.72154,1.82279,0.00685,0,0.0012806,0.0012806,0.0012806
111,389.397,1.42522,1.8336,1.67589,0.00359,0.58657,0.60004,0.55205,0.54782,0.30254,0.55561,0.51735,0.49173,0.21307,1.37224,1.72154,1.82279,0.00685,0,0.001274,0.001274,0.001274
112,393.143,1.43189,1.85178,1.72457,0.00402,0.66922,0.60004,0.55205,0.54782,0.30254,0.55561,0.51735,0.49173,0.21307,1.37224,1.72154,1.82279,0.00685,0,0.0012674,0.0012674,0.0012674
113,396.514,1.28942,1.66356,1.63086,0.00385,0.54295,0.60004,0.55205,0.54782,0.30254,0.55561,0.51735,0.49173,0.21307,1.37224,1.72154,1.82279,0.00685,0,0.0012608,0.0012608,0.0012608
114,399.891,1.26209,1.78213,1.81313,0.00496,0.5984,0.57673,0.53729,0.54785,0.30264,0.54916,0.48265,0.4783,0.19767,1.36595,1.69003,1.97277,0.00749,0,0.0012542,0.0012542,0.0012542
115,403.576,1.40584,1.68307,1.65619,0.00389,0.61334,0.57673,0.53729,0.54785,0.30264,0.54916,0.48265,0.4783,0.19767,1.36595,1.69003,1.97277,0.00749,0,0.0012476,0.0012476,0.0012476
116,407.394,1.57963,1.99308,1.64806,0.00354,0.67089,0.57673,0.53729,0.54785,0.30264,0.54916,0.48265,0.4783,0.19767,1.36595,1.69003,1.97277,0.00749,0,0.001241,0.001241,0.001241
117,410.589,1.34378,1.81172,2.08375,0.0056,0.65659,0.57673,0.53729,0.54785,0.30264,0.54916,0.48265,0.4783,0.19767,1.36595,1.69003,1.97277,0.00749,0,0.0012344,0.0012344,0.0012344
118,413.722,1.25958,1.77526,1.97004,0.00486,0.5296,0.55054,0.54259,0.55327,0.31037,0.55492,0.44479,0.47073,0.19893,1.29375,1.69394,1.78694,0.00752,0,0.0012278,0.0012278,0.0012278
119,417.595,1.47728,1.79473,1.69691,0.00384,0.65581,0.55054,0.54259,0.55327,0.31037,0.55492,0.44479,0.47073,0.19893,1.29375,1.69394,1.78694,0.00752,0,0.0012212,0.0012212,0.0012212
120,421.167,1.53595,1.80389,1.8555,0.00396,0.60096,0.55054,0.54259,0.55327,0.31037,0.55492,0.44479,0.47073,0.19893,1.29375,1.69394,1.78694,0.00752,0,0.0012146,0.0012146,0.0012146
121,424.765,1.50386,1.90673,1.75734,0.00382,0.63763,0.55054,0.54259,0.55327,0.31037,0.55492,0.44479,0.47073,0.19893,1.29375,1.69394,1.78694,0.00752,0,0.001208,0.001208,0.001208
122,428.268,1.21358,1.65297,1.98451,0.00514,0.62437,0.57374,0.53312,0.55633,0.30258,0.52009,0.4858,0.48206,0.2087,1.31721,1.62643,1.76049,0.00619,0,0.0012014,0.0012014,0.0012014
123,431.562,1.2959,1.58638,1.94784,0.00582,0.65309,0.57374,0.53312,0.55633,0.30258,0.52009,0.4858,0.48206,0.2087,1.31721,1.62643,1.76049,0.00619,0,0.0011948,0.0011948,0.0011948
